run	biosample	rank	n_pathogens	n_cryptic	coinfection	declared_taxids	declared_names	stress	setting	coinf_intent
ERR4315420	SAMEA7036062	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315420	SAMEA7036062	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315422	SAMEA7036064	species	9	8	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315422	SAMEA7036064	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315423	SAMEA7036065	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315423	SAMEA7036065	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315425	SAMEA7036067	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315425	SAMEA7036067	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315429	SAMEA7036071	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315429	SAMEA7036071	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315430	SAMEA7036072	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315430	SAMEA7036072	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315434	SAMEA7036076	species	13	12	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315434	SAMEA7036076	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315435	SAMEA7036077	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315435	SAMEA7036077	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315437	SAMEA7036079	species	8	7	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315437	SAMEA7036079	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315438	SAMEA7036080	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315438	SAMEA7036080	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315439	SAMEA7036081	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315439	SAMEA7036081	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315440	SAMEA7036082	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315440	SAMEA7036082	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315441	SAMEA7036083	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315441	SAMEA7036083	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315443	SAMEA7036085	species	10	9	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315443	SAMEA7036085	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315444	SAMEA7036086	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315444	SAMEA7036086	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315446	SAMEA7036088	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315446	SAMEA7036088	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315448	SAMEA7036090	species	10	9	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315448	SAMEA7036090	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315449	SAMEA7036091	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315449	SAMEA7036091	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315450	SAMEA7036092	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315450	SAMEA7036092	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315452	SAMEA7036094	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315452	SAMEA7036094	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315454	SAMEA7036096	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315454	SAMEA7036096	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315455	SAMEA7036097	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315455	SAMEA7036097	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315456	SAMEA7036098	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315456	SAMEA7036098	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315459	SAMEA7036101	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315459	SAMEA7036101	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315460	SAMEA7036102	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315460	SAMEA7036102	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315462	SAMEA7036104	species	14	13	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315462	SAMEA7036104	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315463	SAMEA7036105	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315463	SAMEA7036105	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315464	SAMEA7036106	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315464	SAMEA7036106	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315467	SAMEA7036109	species	15	14	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315467	SAMEA7036109	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315468	SAMEA7036110	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315468	SAMEA7036110	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315469	SAMEA7036111	species	9	8	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315469	SAMEA7036111	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315470	SAMEA7036112	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315470	SAMEA7036112	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315471	SAMEA7036113	species	8	7	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315471	SAMEA7036113	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315472	SAMEA7036114	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315472	SAMEA7036114	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315473	SAMEA7036115	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315473	SAMEA7036115	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315475	SAMEA7036117	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315475	SAMEA7036117	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315476	SAMEA7036118	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315476	SAMEA7036118	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315477	SAMEA7036119	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315477	SAMEA7036119	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315478	SAMEA7036120	species	17	16	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315478	SAMEA7036120	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315479	SAMEA7036121	species	19	18	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315479	SAMEA7036121	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315480	SAMEA7036122	species	14	13	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315480	SAMEA7036122	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315481	SAMEA7036123	species	14	13	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315481	SAMEA7036123	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315482	SAMEA7036124	species	14	13	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315482	SAMEA7036124	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315483	SAMEA7036125	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315483	SAMEA7036125	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315484	SAMEA7036126	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315484	SAMEA7036126	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315486	SAMEA7036128	species	15	14	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315486	SAMEA7036128	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315487	SAMEA7036129	species	13	12	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315487	SAMEA7036129	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315488	SAMEA7036130	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315488	SAMEA7036130	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315489	SAMEA7036131	species	16	15	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315489	SAMEA7036131	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315491	SAMEA7036133	species	17	16	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315491	SAMEA7036133	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315492	SAMEA7036134	species	15	14	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315492	SAMEA7036134	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315493	SAMEA7036135	species	20	19	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315493	SAMEA7036135	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315494	SAMEA7036136	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315494	SAMEA7036136	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315496	SAMEA7036138	species	15	14	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315496	SAMEA7036138	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315498	SAMEA7036140	species	12	11	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315498	SAMEA7036140	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315501	SAMEA7036143	species	14	13	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315501	SAMEA7036143	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315503	SAMEA7036145	species	24	23	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315503	SAMEA7036145	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315504	SAMEA7036146	species	13	12	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315504	SAMEA7036146	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315506	SAMEA7036148	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315506	SAMEA7036148	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315507	SAMEA7036149	species	12	11	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315507	SAMEA7036149	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315511	SAMEA7036153	species	8	7	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315511	SAMEA7036153	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315513	SAMEA7036155	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315513	SAMEA7036155	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315514	SAMEA7036156	species	18	17	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315514	SAMEA7036156	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315515	SAMEA7036157	species	15	14	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315515	SAMEA7036157	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315518	SAMEA7036160	species	8	7	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315518	SAMEA7036160	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315519	SAMEA7036161	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315519	SAMEA7036161	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315522	SAMEA7036164	species	31	30	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315522	SAMEA7036164	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315524	SAMEA7036166	species	28	27	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315524	SAMEA7036166	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315526	SAMEA7036169	species	13	12	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315526	SAMEA7036169	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315528	SAMEA7036171	species	5	4	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315528	SAMEA7036171	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315529	SAMEA7036172	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315529	SAMEA7036172	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315531	SAMEA7036174	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315531	SAMEA7036174	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315532	SAMEA7036175	species	11	10	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315532	SAMEA7036175	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315534	SAMEA7036177	species	10	9	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315534	SAMEA7036177	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315536	SAMEA7036179	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315536	SAMEA7036179	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315537	SAMEA7036180	species	10	9	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315537	SAMEA7036180	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315538	SAMEA7036181	species	6	5	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315538	SAMEA7036181	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315540	SAMEA7036183	species	16	15	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315540	SAMEA7036183	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315542	SAMEA7036185	species	25	24	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315542	SAMEA7036185	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315543	SAMEA7036186	species	10	9	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315543	SAMEA7036186	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315544	SAMEA7036187	species	13	12	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315544	SAMEA7036187	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315545	SAMEA7036188	species	7	6	yes	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
ERR4315545	SAMEA7036188	genus	0	0	no	27350	Puccinia striiformis fsp. tritici	biotic	field	single_pathogen_focus
