genus	deep_species	shallow_species	deep_depth	shallow_pangenome_kmers	overlap_kmers	ambiguous_at_b1	ambiguous_at_b4	frac_misassigned_at_b1	frac_misassigned_at_b4	misassigned_at_b1	misassigned_at_b4
Fusarium	Fusarium fujikuroi	Fusarium pseudograminearum	13	27985200	109800	95000	108400	0.000529	5e-05	14800	1400
Fusarium	Fusarium fujikuroi	Fusarium pseudograminearum	14	27985200	109800	95000	108400	0.000529	5e-05	14800	1400
Fusarium	Fusarium fujikuroi	Fusarium pseudograminearum	15	27985200	109800	95000	108400	0.000529	5e-05	14800	1400
Fusarium	Fusarium fujikuroi	Fusarium pseudograminearum	16	27985200	109800	95000	108400	0.000529	5e-05	14800	1400
Fusarium	Fusarium fujikuroi	Fusarium pseudograminearum	17	27985200	109800	95000	108400	0.000529	5e-05	14800	1400
Fusarium	Fusarium fujikuroi	Fusarium pseudograminearum	18	27985200	109800	95000	108400	0.000529	5e-05	14800	1400
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	1	24637600	2779600	2669800	2779600	0.004457	0.0	109800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	2	24637600	2912600	2786600	2912600	0.005114	0.0	126000	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	3	24637600	2934000	2805000	2934000	0.005236	0.0	129000	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	4	24637600	2939600	2809400	2939600	0.005285	0.0	130200	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	5	24637600	2949400	2816600	2949400	0.00539	0.0	132800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	6	24637600	2949400	2816600	2949400	0.00539	0.0	132800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	7	24637600	2951800	2818600	2951800	0.005406	0.0	133200	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	8	24637600	2953800	2820200	2953800	0.005423	0.0	133600	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	9	24637600	2954400	2820600	2954400	0.005431	0.0	133800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	10	24637600	2959600	2824000	2959600	0.005504	0.0	135600	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	11	24637600	2960600	2824600	2960600	0.00552	0.0	136000	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	12	24637600	2989000	2850200	2989000	0.005634	0.0	138800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	13	24637600	2990800	2851800	2990800	0.005642	0.0	139000	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	14	24637600	2991400	2852000	2991400	0.005658	0.0	139400	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	15	24637600	2994400	2854600	2994400	0.005674	0.0	139800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	16	24637600	2994400	2854600	2994400	0.005674	0.0	139800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	17	24637600	2994800	2855000	2994800	0.005674	0.0	139800	0
Fusarium	Fusarium fujikuroi	Fusarium verticillioides	18	24637600	2995200	2855400	2995200	0.005674	0.0	139800	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	1	31587600	43400	40400	43400	9.5e-05	0.0	3000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	2	31587600	44000	40600	44000	0.000108	0.0	3400	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	3	31587600	44000	40600	44000	0.000108	0.0	3400	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	4	31587600	44800	41200	44800	0.000114	0.0	3600	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	5	31587600	44800	41200	44800	0.000114	0.0	3600	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	6	31587600	44800	41200	44800	0.000114	0.0	3600	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	7	31587600	45200	41200	45200	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	8	31587600	45200	41200	45200	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	9	31587600	45200	41200	45200	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	10	31587600	45200	41200	45200	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	11	31587600	45400	41400	45400	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	12	31587600	45400	41400	45400	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	13	31587600	45400	41400	45400	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	14	31587600	45400	41400	45400	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	15	31587600	45400	41400	45400	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium ambrosium	16	31587600	45400	41400	45400	0.000127	0.0	4000	0
Fusarium	Fusarium graminearum	Fusarium cf. solani	1	63232400	59800	39000	41600	0.000329	0.000288	20800	18200
Fusarium	Fusarium graminearum	Fusarium cf. solani	2	63232400	61200	39400	42200	0.000345	0.0003	21800	19000
Fusarium	Fusarium graminearum	Fusarium cf. solani	3	63232400	61200	39400	42200	0.000345	0.0003	21800	19000
Fusarium	Fusarium graminearum	Fusarium cf. solani	4	63232400	62200	40000	43000	0.000351	0.000304	22200	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	5	63232400	62200	40000	43000	0.000351	0.000304	22200	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	6	63232400	62200	40000	43000	0.000351	0.000304	22200	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	7	63232400	62600	40200	43400	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	8	63232400	62600	40200	43400	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	9	63232400	62600	40200	43400	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	10	63232400	63000	40600	43800	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	11	63232400	63200	40800	44000	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	12	63232400	63200	40800	44000	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	13	63232400	63400	41000	44200	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	14	63232400	63400	41000	44200	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	15	63232400	63400	41000	44200	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium cf. solani	16	63232400	63400	41000	44200	0.000354	0.000304	22400	19200
Fusarium	Fusarium graminearum	Fusarium euwallaceae	1	24631000	40000	39400	40000	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	2	24631000	40200	39600	40200	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	3	24631000	40200	39600	40200	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	4	24631000	40800	40200	40800	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	5	24631000	40800	40200	40800	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	6	24631000	40800	40200	40800	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	7	24631000	41200	40600	41200	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	8	24631000	41200	40600	41200	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	9	24631000	41200	40600	41200	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	10	24631000	41200	40600	41200	2.4e-05	0.0	600	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	11	24631000	41400	40600	41400	3.2e-05	0.0	800	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	12	24631000	41400	40600	41400	3.2e-05	0.0	800	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	13	24631000	41600	40800	41600	3.2e-05	0.0	800	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	14	24631000	41600	40800	41600	3.2e-05	0.0	800	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	15	24631000	41600	40800	41600	3.2e-05	0.0	800	0
Fusarium	Fusarium graminearum	Fusarium euwallaceae	16	24631000	41600	40800	41600	3.2e-05	0.0	800	0
Fusarium	Fusarium graminearum	Fusarium falciforme	1	30412600	48600	45600	47600	9.9e-05	3.3e-05	3000	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	2	30412600	49800	46800	48800	9.9e-05	3.3e-05	3000	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	3	30412600	49800	46800	48800	9.9e-05	3.3e-05	3000	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	4	30412600	50200	47000	49200	0.000105	3.3e-05	3200	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	5	30412600	50800	47400	49800	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	6	30412600	51000	47600	50000	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	7	30412600	51400	48000	50400	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	8	30412600	51400	48000	50400	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	9	30412600	51400	48000	50400	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	10	30412600	51400	48000	50400	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	11	30412600	51400	48000	50400	0.000112	3.3e-05	3400	1000
Fusarium	Fusarium graminearum	Fusarium falciforme	12	30412600	51800	48000	50400	0.000125	4.6e-05	3800	1400
Fusarium	Fusarium graminearum	Fusarium falciforme	13	30412600	51800	48000	50400	0.000125	4.6e-05	3800	1400
Fusarium	Fusarium graminearum	Fusarium falciforme	14	30412600	51800	48000	50400	0.000125	4.6e-05	3800	1400
Fusarium	Fusarium graminearum	Fusarium falciforme	15	30412600	51800	48000	50400	0.000125	4.6e-05	3800	1400
Fusarium	Fusarium graminearum	Fusarium falciforme	16	30412600	51800	48000	50400	0.000125	4.6e-05	3800	1400
Fusarium	Fusarium graminearum	Fusarium floridanum	1	24348200	41000	39400	41000	6.6e-05	0.0	1600	0
Fusarium	Fusarium graminearum	Fusarium floridanum	2	24348200	41200	39400	41200	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	3	24348200	41200	39400	41200	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	4	24348200	41800	40000	41800	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	5	24348200	42000	40200	42000	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	6	24348200	42000	40200	42000	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	7	24348200	42400	40600	42400	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	8	24348200	42400	40600	42400	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	9	24348200	42400	40600	42400	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	10	24348200	42400	40600	42400	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	11	24348200	42600	40800	42600	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	12	24348200	42600	40800	42600	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	13	24348200	42600	40800	42600	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	14	24348200	42600	40800	42600	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	15	24348200	42600	40800	42600	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium floridanum	16	24348200	42600	40800	42600	7.4e-05	0.0	1800	0
Fusarium	Fusarium graminearum	Fusarium lateritium	1	116042800	1397200	115600	1004400	0.011044	0.003385	1281600	392800
Fusarium	Fusarium graminearum	Fusarium lateritium	2	116042800	1428400	117800	1023600	0.011294	0.003488	1310600	404800
Fusarium	Fusarium graminearum	Fusarium lateritium	3	116042800	1437600	118400	1028400	0.011368	0.003526	1319200	409200
Fusarium	Fusarium graminearum	Fusarium lateritium	4	116042800	1458200	119600	1040400	0.011535	0.0036	1338600	417800
Fusarium	Fusarium graminearum	Fusarium lateritium	5	116042800	1466800	120200	1043600	0.011604	0.003647	1346600	423200
Fusarium	Fusarium graminearum	Fusarium lateritium	6	116042800	1469400	120200	1045000	0.011627	0.003657	1349200	424400
Fusarium	Fusarium graminearum	Fusarium lateritium	7	116042800	1472200	120200	1046800	0.011651	0.003666	1352000	425400
Fusarium	Fusarium graminearum	Fusarium lateritium	8	116042800	1474200	120200	1047400	0.011668	0.003678	1354000	426800
Fusarium	Fusarium graminearum	Fusarium lateritium	9	116042800	1476600	120400	1049800	0.011687	0.003678	1356200	426800
Fusarium	Fusarium graminearum	Fusarium lateritium	10	116042800	1477400	120400	1050200	0.011694	0.003681	1357000	427200
Fusarium	Fusarium graminearum	Fusarium lateritium	11	116042800	1479000	120400	1051600	0.011708	0.003683	1358600	427400
Fusarium	Fusarium graminearum	Fusarium lateritium	12	116042800	1480000	120800	1052400	0.011713	0.003685	1359200	427600
Fusarium	Fusarium graminearum	Fusarium lateritium	13	116042800	1483800	120800	1053200	0.011746	0.003711	1363000	430600
Fusarium	Fusarium graminearum	Fusarium lateritium	14	116042800	1484000	120800	1053400	0.011747	0.003711	1363200	430600
Fusarium	Fusarium graminearum	Fusarium lateritium	15	116042800	1484000	120800	1053400	0.011747	0.003711	1363200	430600
Fusarium	Fusarium graminearum	Fusarium lateritium	16	116042800	1487400	120800	1055000	0.011777	0.003726	1366600	432400
Fusarium	Fusarium graminearum	Fusarium poae	1	22366600	920800	878400	920800	0.001896	0.0	42400	0
Fusarium	Fusarium graminearum	Fusarium poae	2	22366600	948400	903200	948400	0.002021	0.0	45200	0
Fusarium	Fusarium graminearum	Fusarium poae	3	22366600	959600	912800	959600	0.002092	0.0	46800	0
Fusarium	Fusarium graminearum	Fusarium poae	4	22366600	976800	928200	976800	0.002173	0.0	48600	0
Fusarium	Fusarium graminearum	Fusarium poae	5	22366600	983000	933600	983000	0.002209	0.0	49400	0
Fusarium	Fusarium graminearum	Fusarium poae	6	22366600	985200	935000	985200	0.002244	0.0	50200	0
Fusarium	Fusarium graminearum	Fusarium poae	7	22366600	993400	940000	993400	0.002387	0.0	53400	0
Fusarium	Fusarium graminearum	Fusarium poae	8	22366600	995200	940800	995200	0.002432	0.0	54400	0
Fusarium	Fusarium graminearum	Fusarium poae	9	22366600	999200	944800	999200	0.002432	0.0	54400	0
Fusarium	Fusarium graminearum	Fusarium poae	10	22366600	999600	945200	999600	0.002432	0.0	54400	0
Fusarium	Fusarium graminearum	Fusarium poae	11	22366600	1001400	946600	1001400	0.00245	0.0	54800	0
Fusarium	Fusarium graminearum	Fusarium poae	12	22366600	1002200	947400	1002200	0.00245	0.0	54800	0
Fusarium	Fusarium graminearum	Fusarium poae	13	22366600	1011800	953800	1011800	0.002593	0.0	58000	0
Fusarium	Fusarium graminearum	Fusarium poae	14	22366600	1011800	953800	1011800	0.002593	0.0	58000	0
Fusarium	Fusarium graminearum	Fusarium poae	15	22366600	1011800	953800	1011800	0.002593	0.0	58000	0
Fusarium	Fusarium graminearum	Fusarium poae	16	22366600	1015800	956200	1015800	0.002665	0.0	59600	0
Fusarium	Fusarium graminearum	Fusarium culmorum	1	20455200	9462200	8731200	9041400	0.035737	0.020572	731000	420800
Fusarium	Fusarium graminearum	Fusarium culmorum	2	20455200	9778400	8967200	9309800	0.039657	0.022909	811200	468600
Fusarium	Fusarium graminearum	Fusarium culmorum	3	20455200	9890600	9029000	9400600	0.042121	0.023955	861600	490000
Fusarium	Fusarium graminearum	Fusarium culmorum	4	20455200	10035000	9140600	9525000	0.043725	0.024933	894400	510000
Fusarium	Fusarium graminearum	Fusarium culmorum	5	20455200	10062000	9153000	9544400	0.044439	0.025304	909000	517600
Fusarium	Fusarium graminearum	Fusarium culmorum	6	20455200	10086600	9168000	9563400	0.044908	0.025578	918600	523200
Fusarium	Fusarium graminearum	Fusarium culmorum	7	20455200	10122400	9177800	9582400	0.046179	0.026399	944600	540000
Fusarium	Fusarium graminearum	Fusarium culmorum	8	20455200	10139400	9189000	9597400	0.046463	0.026497	950400	542000
Fusarium	Fusarium graminearum	Fusarium culmorum	9	20455200	10162800	9205600	9616200	0.046795	0.026722	957200	546600
Fusarium	Fusarium graminearum	Fusarium culmorum	10	20455200	10173200	9213200	9624400	0.046932	0.026829	960000	548800
Fusarium	Fusarium graminearum	Fusarium culmorum	11	20455200	10190000	9220000	9633000	0.047421	0.02723	970000	557000
Fusarium	Fusarium graminearum	Fusarium culmorum	12	20455200	10205400	9230000	9646800	0.047685	0.027308	975400	558600
Fusarium	Fusarium graminearum	Fusarium culmorum	13	20455200	10221000	9234000	9655400	0.048252	0.027651	987000	565600
Fusarium	Fusarium graminearum	Fusarium culmorum	14	20455200	10227200	9234600	9656800	0.048526	0.027885	992600	570400
Fusarium	Fusarium graminearum	Fusarium culmorum	15	20455200	10227200	9234600	9656800	0.048526	0.027885	992600	570400
Fusarium	Fusarium graminearum	Fusarium culmorum	16	20455200	10244800	9248000	9671600	0.048731	0.028022	996800	573200
Fusarium	Fusarium graminearum	Fusarium fujikuroi	1	32166200	91600	84800	88800	0.000211	8.7e-05	6800	2800
Fusarium	Fusarium graminearum	Fusarium fujikuroi	2	32166200	97000	89000	93600	0.000249	0.000106	8000	3400
Fusarium	Fusarium graminearum	Fusarium fujikuroi	3	32166200	97200	89200	93800	0.000249	0.000106	8000	3400
Fusarium	Fusarium graminearum	Fusarium fujikuroi	4	32166200	99000	90800	95600	0.000255	0.000106	8200	3400
Fusarium	Fusarium graminearum	Fusarium fujikuroi	5	32166200	102800	91000	97600	0.000367	0.000162	11800	5200
Fusarium	Fusarium graminearum	Fusarium fujikuroi	6	32166200	104000	92200	98800	0.000367	0.000162	11800	5200
Fusarium	Fusarium graminearum	Fusarium fujikuroi	7	32166200	105200	92200	99800	0.000404	0.000168	13000	5400
Fusarium	Fusarium graminearum	Fusarium fujikuroi	8	32166200	105800	92400	100000	0.000417	0.00018	13400	5800
Fusarium	Fusarium graminearum	Fusarium fujikuroi	9	32166200	106400	92600	100200	0.000429	0.000193	13800	6200
Fusarium	Fusarium graminearum	Fusarium fujikuroi	10	32166200	106400	92600	100200	0.000429	0.000193	13800	6200
Fusarium	Fusarium graminearum	Fusarium fujikuroi	11	32166200	106400	92600	100200	0.000429	0.000193	13800	6200
Fusarium	Fusarium graminearum	Fusarium fujikuroi	12	32166200	107000	93000	100600	0.000435	0.000199	14000	6400
Fusarium	Fusarium graminearum	Fusarium fujikuroi	13	32166200	109200	93600	102200	0.000485	0.000218	15600	7000
Fusarium	Fusarium graminearum	Fusarium fujikuroi	14	32166200	109200	93600	102200	0.000485	0.000218	15600	7000
Fusarium	Fusarium graminearum	Fusarium fujikuroi	15	32166200	109200	93600	102200	0.000485	0.000218	15600	7000
Fusarium	Fusarium graminearum	Fusarium fujikuroi	16	32166200	109800	93800	102600	0.000497	0.000224	16000	7200
Fusarium	Fusarium graminearum	Fusarium odoratissimum	1	26067800	106000	100600	106000	0.000207	0.0	5400	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	2	26067800	110800	104600	110800	0.000238	0.0	6200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	3	26067800	111400	105200	111400	0.000238	0.0	6200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	4	26067800	113000	106800	113000	0.000238	0.0	6200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	5	26067800	113400	107000	113400	0.000246	0.0	6400	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	6	26067800	114400	108000	114400	0.000246	0.0	6400	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	7	26067800	114800	108000	114800	0.000261	0.0	6800	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	8	26067800	115000	108200	115000	0.000261	0.0	6800	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	9	26067800	115200	108200	115200	0.000269	0.0	7000	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	10	26067800	115200	108200	115200	0.000269	0.0	7000	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	11	26067800	115400	108200	115400	0.000276	0.0	7200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	12	26067800	115400	108200	115400	0.000276	0.0	7200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	13	26067800	118600	111400	118600	0.000276	0.0	7200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	14	26067800	118600	111400	118600	0.000276	0.0	7200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	15	26067800	118600	111400	118600	0.000276	0.0	7200	0
Fusarium	Fusarium graminearum	Fusarium odoratissimum	16	26067800	119400	112200	119400	0.000276	0.0	7200	0
Fusarium	Fusarium graminearum	Fusarium oxysporum	1	116495400	191400	107200	130000	0.000723	0.000527	84200	61400
Fusarium	Fusarium graminearum	Fusarium oxysporum	2	116495400	212200	111800	141200	0.000862	0.000609	100400	71000
Fusarium	Fusarium graminearum	Fusarium oxysporum	3	116495400	220000	112600	144400	0.000922	0.000649	107400	75600
Fusarium	Fusarium graminearum	Fusarium oxysporum	4	116495400	231000	117600	150200	0.000973	0.000694	113400	80800
Fusarium	Fusarium graminearum	Fusarium oxysporum	5	116495400	241200	119600	153800	0.001044	0.00075	121600	87400
