run	analyzed	fungi_pct	viruses_pct	bacteria_pct	oomycota_pct	nematoda_pct
SRR17951560	32433133	8.6367	0.0	0.6933	0.0	0.0
SRR7264956	478356	5.4204	0.0	0.0	0.0	0.0
ERR15368205	83187396	0.0	4.7336	0.3881	0.0	0.0
SRR35415223	14815620	0.0	2.7505	0.2417	0.0	0.0
SRR36382488	40307494	1.8748	0.0	2.5629	0.0	0.0
SRR28797234	31671968	0.0	9.8046	0.2058	0.0	0.0
SRR14673911	16095028	3.888	0.0	0.8999	0.0	0.0
SRR27297764	1290237	0.0	14.5653	0.2446	0.0	0.0
SRR8204122	24340325	29.6974	0.0	0.0	0.0	0.0
SRR16480632	26027201	0.0	48.3177	2.8076	0.0	0.0
SRR21354786	441257	0.0	5.9575	0.6293	0.0	0.0
SRR8418290	12219468	1.402	0.0	0.1301	0.0	0.0
SRR10161838	22528369	33.213	0.0	0.3581	0.0	0.0
SRR26860044	35233392	62.5223	0.0	0.4418	0.0	0.0
SRR33323087	32395454	21.6457	0.0	1.4259	0.0	0.0
SRR7245027	4402412	0.0	2.0663	3.5751	0.0	0.0
SRR6257744	24985316	0.0	7.3722	1.0708	0.0	0.0
SRR19025938	26697184	0.0	10.1169	3.6256	0.0	0.0
SRR6831006	61358266	2.3751	0.0	0.6329	0.0	0.0
SRR27323275	11763660	0.0	43.3938	1.6945	0.0	0.0
SRR6397893	5541660	1.8369	0.0	0.0	0.0	0.0
DRR850984	22166970	4.2511	0.0	0.1461	0.0	0.0
SRR32911222	24021072	0.0	11.3831	0.9686	0.0	0.0
ERR6118414	40072596	0.0	0.0	3.7729	0.0	0.0
SRR14238804	22146082	1.4909	0.0	0.2692	0.0	0.0
ERR6110691	38648116	0.0	0.0	3.9183	0.0	0.0
SRR32274088	21827958	6.476	0.2311	0.0	0.0	0.0
DRR496981	72617367	1.4253	0.0	2.0817	0.0	0.0
SRR33827826	23313788	0.0	3.2978	0.1217	0.0	0.0
SRR6706100	9875650	0.2971	5.6549	0.2262	0.0	0.0
SRR33516304	23468744	0.0	2.1116	0.1178	0.0	0.0
SRR31970352	20003039	5.8487	0.0	5.8137	0.0	0.0
SRR8523162	12635552	0.1198	1.9192	0.5887	0.0	0.0
SRR12214141	23296013	0.0	3.3291	0.0	0.0	0.0
SRR37385186	11228560	0.0	87.8146	0.4926	0.0	0.0
DRR854531	23344580	6.4659	0.0	0.9619	0.0	0.0
SRR28479704	22088231	0.0	1.3642	0.8495	0.0	0.0
SRR10904001	14143578	0.0	1.1402	0.0	0.0	0.0
ERR789115	50606250	3.6167	0.0	0.0	0.0	0.0
SRR13662583	13221931	8.2992	0.0	0.0	0.0	0.0
SRR21021685	25594439	0.0	15.6253	3.2802	0.0	0.0
SRR25233139	24115547	0.0	3.2971	0.1115	0.0	0.0
SRR28637142	28749804	0.7713	9.6714	5.096	0.0	0.0
SRR29011796	42146867	0.0	1.4935	0.4361	0.0	0.0
SRR24956700	20803283	2.1351	0.0	7.6021	0.0	0.0
SRR35247848	25920602	0.0	11.8217	0.2454	0.0	0.0
SRR7267344	1065469	9.2784	0.0	0.4516	0.0	0.0
SRR12171329	22589176	0.0	3.0354	0.0	0.0	0.0
SRR31429554	21815373	0.0	1.635	0.2655	0.0	0.0
SRR25379824	20831425	0.0	13.9768	0.7082	0.0	0.0
SRR7267362	1768493	2.8299	0.0	0.0	0.0	0.0
SRR10148783	7000468	0.0	5.0539	0.9026	0.0	0.0
SRR10148784	6560670	0.0	5.0671	0.9022	0.0	0.0
SRR10148782	6628073	0.0	5.059	0.901	0.0	0.0
SRR27298117	819613	0.0	8.8852	0.2495	0.0	0.0
SRR31669373	9708983	0.0	5.3975	4.499	0.0	0.0
SRR31639278	22248231	5.4015	0.0	0.3252	0.0	0.0
SRR14673968	14548657	1.8927	0.0	2.1055	0.0	0.0
SRR7264839	2457281	2.3024	0.0	0.3423	0.0	0.0
SRR38881092	31369503	0.0	85.355	0.4201	0.0	0.0
SRR10148742	9425757	0.0	2.78	1.0133	0.0	0.0
SRR10148744	10575778	0.0	2.7801	1.0056	0.0	0.0
SRR10148743	9435767	0.0	2.7744	1.0105	0.0	0.0
SRR5435262	20743600	6.137	0.0	0.5237	0.0	0.0
SRR11565963	2058797	0.0	2.2786	0.1167	0.0	0.0
SRR39159325	33898961	0.0	5.1007	0.1928	0.0	0.0
SRR10150169	20223318	0.0	2.4268	0.2826	0.0	0.0
SRR3371854	9755493	0.0	15.9898	0.0	0.0	0.0
SRR24951427	23141868	0.0	1.5083	3.1938	0.0	0.0
SRR27333883	23107286	0.9059	2.0934	1.0891	0.0	0.0
SRR29826747	38200155	59.7198	0.0	3.1591	0.0	0.0
ERR13346929	20442088	0.9733	2.6541	0.1821	0.0	0.0
SRR866232	11453601	0.0	1.7043	0.0	0.0	0.0
SRR13298303	49500427	0.0	17.5994	0.1448	0.0	0.0
SRR25209563	23837040	0.0	9.43	0.6744	0.0	0.0
SRR36910238	32845141	4.768	0.0	4.0844	0.0	0.0
SRR35208674	21233114	0.0	1.0503	1.3673	0.0	0.0
SRR7266316	732709	1.0536	0.0	0.2483	0.0	0.0
DRR745648	20970058	29.9315	0.0	0.0	0.0	0.0
SRR7264719	808152	2.7157	0.0	0.0	0.0	0.0
SRR5804924	33938273	0.0	8.2984	0.0	0.0	0.0
ERR15648398	82184059	22.6046	0.0	5.1564	0.0	0.0
SRR34326242	5384575	0.0	2.0094	0.0	0.0	0.0
SRR31342059	19881886	0.7361	14.1409	0.2124	0.0	0.0
SRR21921828	22802102	0.1435	5.5468	0.4181	0.0	0.0
SRR23047917	25538936	0.0	0.0	2.1994	0.0	0.0
SRR36134819	5739732	4.1705	0.0	3.9738	0.0	0.0
SRR29011991	23216520	0.0	1.8377	0.1403	0.0	0.0
SRR4897539	12272409	0.0	4.2952	0.1375	0.0	0.0
SRR11791284	30884666	0.0	3.4807	4.5536	0.0	0.0
SRR30012827	43833825	7.2834	0.0	4.4643	0.0	0.0
SRR37798394	26129523	9.7553	0.0	6.4158	0.0	0.0
SRR11814781	23564865	7.1165	0.0	0.1728	0.0	0.0
DRR260972	6896574	0.0	2.0063	35.9018	0.0	0.0
SRR10291728	41050429	2.5158	0.0	0.2761	0.0	0.0
SRR11791281	42798182	0.0	8.5734	8.0384	0.0	0.0
SRR28905895	36211141	0.0	2.091	2.7916	0.0	0.0
SRR35391033	15728773	2.7138	0.0	3.9099	0.0	0.0
ERR3971853	22440477	0.0	0.0	1.2589	5.7433	0.0
SRR6397881	4676615	8.1959	0.0	0.1652	0.0	0.0
SRR31429551	20959595	0.0	2.1637	0.313	0.0	0.0
SRR24755841	38268791	0.0	4.9933	1.0112	0.0	0.0
SRR25301219	25009377	0.1766	2.3607	0.7839	0.0	0.0
SRR11566050	1915751	0.0	8.0821	0.0	0.0	0.0
SRR8204151	24224418	4.2557	0.0	0.0	0.0	0.0
SRR36263191	46366742	0.0	0.0	10.6634	0.0	0.0
SRR35835139	22735476	7.6332	0.0	0.361	0.0	0.0
SRR11176746	18069899	0.0	3.3551	0.0	0.0	0.0
SRR10770622	21251411	0.0	1.9567	0.2612	0.0	0.0
SRR25254696	26130369	0.0	1.6865	0.2422	0.0	0.0
SRR31519445	41775768	0.0	16.0349	6.5353	0.0	0.0
SRR12158786	24949512	4.373	0.0	0.2641	0.0	0.0
SRR34300115	34326347	3.8702	0.0	7.6254	0.0	0.0
SRR17244264	22945206	0.0	32.2226	1.8054	0.0	0.0
SRR29012072	21879259	0.0	4.4625	0.3205	0.0	0.0
SRR26321440	18791976	0.0	4.2415	0.0	0.0	0.0
ERR16008948	55816877	2.3711	0.0	0.3473	0.0	0.0
SRR27298234	2604503	0.0	1.1835	1.4872	0.0	0.0
SRR6347977	23057738	0.0	0.0	4.7481	0.0	0.0
SRR21921834	22625038	0.1553	10.2483	0.4022	0.0	0.0
SRR16938957	16886884	0.0	61.9294	0.3046	0.0	0.0
SRR18337157	2120331	30.9211	0.7666	1.3983	0.0	0.0
SRR19213911	4598187	0.0	5.221	0.4071	0.0	0.0
SRR7507966	4528732	0.0	3.0901	0.0	0.0	0.0
ERR15289851	21119612	0.0	1.1625	0.0	0.0	0.0
SRR20750954	1406841	0.0	1.9421	1.9849	0.0	0.0
ERR10962796	17220361	1.9455	0.0	1.5438	0.0	0.0
ERR11670129	20238509	0.0	43.7457	5.5945	0.0	0.0
SRR10160961	22253090	0.0	28.7523	1.5437	0.0	0.0
SRR16772055	9427370	0.0	3.9472	0.0	0.0	0.0
SRR29826777	29628436	42.551	0.101	4.4461	0.0	0.0
SRR20450836	9301789	0.0	9.8629	0.0	0.0	0.0
SRR27298084	11384844	0.0	4.5825	0.2243	0.0	0.0
SRR27333890	28082495	17.1975	5.8705	0.8615	0.0	0.0
SRR34326531	4897586	0.0	1.834	0.1275	0.0	0.0
SRR38441798	63088976	12.6986	0.6768	0.1665	0.0	0.0
SRR13824033	5626110	55.8689	0.0	0.1884	0.0	0.0
SRR35650520	16268847	0.0	2.187	0.2114	0.0	0.0
SRR9963843	40082383	0.0	15.8551	0.0	0.0	0.0
SRR26081829	19830111	0.0	20.2232	0.3471	0.0	0.0
SRR7266046	1850164	6.0942	0.0	0.1686	0.0	0.0
SRR29011740	22245314	0.0	1.23	0.0	0.0	0.0
SRR10737666	18776914	8.9415	0.0	2.3238	0.0	0.0
ERR526215	3595232	0.0	3.9095	0.4882	0.0	0.0
ERR526256	3655397	0.0	3.9206	0.4981	0.0	0.0
ERR526234	4071742	0.0	3.8628	0.5601	0.0	0.0
SRR16938980	22966747	0.0	75.619	0.3004	0.0	0.0
SRR29061985	25923022	6.1281	0.0	0.7676	0.0	0.0
SRR34300142	33298513	3.3417	0.0	5.6285	0.0	0.0
SRR32838630	11781214	0.0	3.4464	1.2385	0.0	0.0
SRR35396730	18107365	3.6707	0.0	0.5603	0.0	0.0
SRR37325386	60135692	1.529	0.0	0.3409	0.0	0.0
SRR20480237	26359777	0.0	1.1871	4.9846	0.0	0.0
SRR36367338	45189228	13.9046	0.0	7.7788	0.0	0.0
SRR30012825	36861144	4.2442	0.0	4.7313	0.0	0.0
SRR21021784	18045961	0.0	2.4785	0.6454	0.0	0.0
SRR38170332	165238038	0.0	1.9545	0.8465	0.0	0.0
SRR5225794	13001277	3.0492	0.0	0.0	0.0	0.0
SRR1631850	35185494	0.0	2.0423	0.2101	0.0	0.0
SRR16382583	22577233	0.7047	4.098	0.0	0.0	0.0
SRR12603812	52333989	0.0	0.0	3.3063	0.0	0.0
SRR7265052	1660625	2.6579	0.0	0.0	0.0	0.0
SRR21237707	22326805	0.1694	35.3593	1.671	0.0	0.0
SRR4032277	18726738	0.0	26.7088	1.9339	0.0	0.0
SRR15021477	23355236	0.0	7.1365	3.8012	0.0	0.0
SRR15564979	37140067	0.1368	7.225	0.5139	0.0	0.0
SRR33981610	21164651	0.8167	1.263	0.6453	0.0	0.0
SRR10148765	15710531	0.0	2.0488	2.6654	0.0	0.0
SRR10148856	14920662	0.0	2.0478	2.675	0.0	0.0
SRR10148766	14853932	0.0	2.0512	2.6723	0.0	0.0
SRR13134694	25788106	0.0	28.8848	0.5137	0.0	0.0
SRR7264845	1830422	3.1333	0.0	0.0	0.0	0.0
SRR36606545	23328494	1.3271	6.9157	0.3704	0.0	0.0
SRR21354754	341360	0.0	24.4871	3.8203	0.0	0.0
SRR3382394	10000000	0.0	0.0	0.0	0.0	0.0
SRR7267305	1150981	1.54	0.0	0.0	0.0	0.0
SRR7507936	4493043	0.0	3.4748	0.1123	0.0	0.0
SRR19226116	31520622	0.0	9.1484	0.1011	0.0	0.0
SRR28973415	21023988	0.0	22.0661	0.1858	0.0	0.0
SRR651957	23436716	0.0	3.6435	0.5784	0.0	0.0
SRR6398522	796315	0.0	35.8337	0.8475	0.0	0.0
SRR9657461	33498446	1.2306	0.0	0.4773	0.0	0.0
SRR27305230	2115101	0.0	3.7202	0.7262	0.0	0.0
SRR31851391	38032687	21.6763	0.0	0.7543	0.0	0.0
SRR7172333	19053433	2.9683	0.0	0.0	0.0	0.0
SRR23261105	5286186	0.0	0.0	12.2094	0.0	0.0
SRR23261106	5300214	0.0	0.0	12.4767	0.0	0.0
SRR7644282	35529903	7.4536	0.0	0.2719	0.0	0.0
SRR35741957	16737938	0.0	2.8295	0.3769	0.0	0.0
SRR32343837	23999254	0.0	2.3046	0.2387	0.0	0.0
SRR25520078	46987947	0.0	4.5202	1.6172	0.0	0.0
SRR12214150	21912941	0.1342	1.7183	0.1202	0.0	0.0
SRR25317838	97839089	0.0	2.3297	0.3185	0.0	0.0
DRR987247	21756115	0.0	3.4952	0.0	0.0	0.0
SRR20613497	20297443	0.0	3.9082	0.0	0.0	0.0
DRR1004520	23811354	0.0	1.1979	1.7865	0.0	0.0
SRR21354733	387563	0.0	16.0338	6.144	0.0	0.0
SRR10291739	42603195	1.0436	0.0	0.4554	0.0	0.0
SRR31258107	27361200	0.0	1.0254	1.119	0.0	0.0
SRR17069489	50508402	0.0	6.2684	0.2933	0.0	0.0
ERR14043208	28407240	0.0	1.2628	0.1065	0.0	0.0
SRR20823511	5823052	0.0	1.2217	0.5706	0.0	0.0
SRR20450848	8008786	0.0	7.2103	0.0	0.0	0.0
SRR22889033	24224249	0.0	11.1118	0.5031	0.0	0.0
SRR26083767	21619042	0.0	7.7806	0.9374	0.0	0.0
SRR35415226	15066163	0.0	4.2051	0.2641	0.0	0.0
SRR27322924	2600075	0.0	12.3542	1.9053	0.0	0.0
SRR32467247	25112175	0.0	3.5843	0.4982	0.0	0.0
SRR6189717	55880939	2.5583	0.6985	0.0	0.0	0.0
SRR34794041	40673450	6.8715	44.4655	1.9921	0.0	0.0
SRR26951133	23329239	0.0	1.3624	0.2217	0.0	0.0
SRR28784952	31016765	6.882	0.0	1.278	0.0	0.0
SRR36367274	36677147	5.4245	0.0	10.0763	0.0	0.0
SRR7267196	1089548	6.1731	0.0	0.7429	0.0	0.0
SRR8078957	33400108	1.2728	0.0	0.0	0.0	0.0
ERR15405324	22248177	0.0	4.7655	1.0062	0.0	0.0
ERR14043234	29889134	0.0	1.9364	0.1525	0.0	0.0
SRR34326332	5831476	0.0	4.4793	0.1149	0.0	0.0
SRR17071057	41106668	0.0	20.9854	1.1304	0.0	0.0
SRR25132478	22075619	0.0	43.0769	0.4147	0.0	0.0
SRR33279802	45003720	0.0	1.783	5.1193	0.0	0.0
SRR31187771	25806443	0.0	1.3031	0.3015	0.0	0.0
SRR33883193	22682807	2.1573	2.2443	0.4678	0.0	0.0
SRR29011838	25249232	0.0	1.185	0.1486	0.0	0.0
SRR24956558	14038933	0.0	0.0	80.8644	0.0	0.0
SRR7266325	1843066	5.8441	0.0	0.0	0.0	0.0
SRR25254667	24578875	0.0	1.4665	1.0378	0.0	0.0
ERR13610549	55805636	3.6023	0.0	0.1297	0.0	0.0
SRR13900319	30738911	4.5156	0.0	4.2155	11.0484	0.0
ERR10886999	51796325	17.5772	0.313	1.2416	0.0	0.0
SRR38858545	37592587	9.0144	0.0	2.5795	0.0	0.0
SRR17316612	9522316	0.0	1.5817	2.2151	0.0	0.0
ERR10886980	49440991	3.5381	0.0	0.5331	0.0	0.0
SRR37336217	23879744	6.2067	0.0	0.2289	0.0	0.0
SRR37858677	19845283	10.1617	5.0774	10.9137	0.0	0.0
SRR16338504	42776553	0.0	1.883	0.5415	0.0	0.0
SRR4423515	77919671	0.0	8.255	1.098	0.0	0.0
SRR34292911	24969259	0.0	6.2337	0.793	0.0	0.0
SRR20750994	839949	0.0	3.0192	1.7582	0.0	0.0
SRR34326269	3964688	0.0	5.2946	0.0	0.0	0.0
DRR322157	26089469	2.2202	0.0	0.0	0.0	0.0
SRR12354826	22693234	0.0	2.0677	0.2169	0.0	0.0
SRR34316783	25532632	0.1106	13.7208	1.5234	0.0	0.0
SRR37724351	36300809	1.6541	0.0	0.6114	0.0	0.0
SRR33931473	23938195	10.8197	0.0	0.5248	0.0	0.0
SRR8309991	39590360	4.8754	0.0	0.1951	0.0	0.0
SRR9593767	23389237	0.0	7.4502	0.2587	0.0	0.0
SRR17244276	22608343	0.0	45.9174	1.7766	0.0	0.0
SRR24415107	38591791	0.0	22.7915	1.9181	0.0	0.0
SRR36382489	37005192	1.3916	0.0	2.9995	0.0	0.0
SRR17543243	29344875	0.0	5.4938	0.8745	0.0	0.0
SRR16552221	6813574	0.0	6.9179	0.8926	0.0	0.0
SRR12603808	36239632	0.0	0.0	11.4971	0.0	0.0
ERR13147788	30569842	1.9825	1.5036	0.0	0.0	0.0
ERR15290058	20726949	0.0	3.042	0.1021	0.0	0.0
ERR13147789	30390372	1.9724	1.4497	0.0	0.0	0.0
SRR8418333	8384639	2.7237	0.0	0.1442	0.0	0.0
SRR34326482	37746213	0.0	7.9393	0.0	0.0	0.0
SRR7226420	5497631	0.3987	6.1745	0.5059	0.0	0.0
SRR31851759	26276993	0.0	15.3292	2.003	0.0	0.0
SRR3383802	10303377	3.6728	0.0	0.9374	0.0	0.0
SRR14803614	14509916	0.0	21.4699	4.59	0.0	0.0
SRR13084395	27478935	0.0	0.0	1.1237	12.1361	0.0
SRR32993594	23396682	0.0	9.3671	2.7493	0.0	0.0
SRR7266160	723122	3.5273	0.0	0.0	0.0	0.0
SRR7264689	1225980	3.0992	0.0	7.1216	0.0	0.0
ERR1360191	23223147	5.98	0.0	7.093	0.0	0.0
SRR25254590	25745158	0.0	1.3934	0.73	0.0	0.0
SRR10135388	11883975	0.0	3.3129	0.2204	0.0	0.0
SRR24376183	22973039	0.0	16.7575	1.3446	0.0	0.0
SRR27331674	3507688	0.0	36.8705	0.6943	0.0	0.0
SRR10448325	1579304	9.1454	32.7989	22.012	0.0	0.0
SRR27498741	22598397	0.0	1.2913	0.7724	0.0	0.0
SRR26857523	24642956	0.4275	1.9452	3.3464	0.0	0.0
SRR31854877	22720813	0.0	4.2033	0.0	0.0	0.0
SRR29352962	31629983	0.0	4.236	1.3033	0.0	0.0
SRR33672637	22246700	3.281	0.0	1.617	0.0	0.0
ERR3891492	13234400	0.0	25.8495	0.2724	0.0	0.0
SRR7508043	4278115	0.0	2.3596	0.0	0.0	0.0
SRR36367285	43538482	11.8	0.2112	3.5133	0.0	0.0
SRR14785355	63706106	0.0	2.6541	2.144	0.0	0.0
SRR12245822	43584354	0.0	11.7145	0.2214	0.0	0.0
SRR28797215	24075975	0.0	3.5906	0.208	0.0	0.0
SRR18801939	24901804	0.0	1.5331	2.8692	0.0	0.0
SRR36287293	24364205	0.0	5.6431	0.1577	0.0	0.0
SRR36233371	43757467	56.8936	1.365	0.856	0.0	0.0
SRR36292494	47441077	4.4988	0.1565	5.2651	0.0	0.0
SRR6347971	33421066	1.5057	0.0	5.2028	0.0	0.0
SRR10198773	83037955	4.707	0.0	2.1698	0.0	0.0
SRR21354782	508507	0.0	7.0622	0.7884	0.0	0.0
SRR16156363	12769974	6.4616	0.0	0.2036	0.0	0.0
ERR13230700	5190009	0.0	0.0	21.6512	0.0	0.0
SRR18298163	11952277	0.0	1.7502	0.1976	0.0	0.0
SRR30009877	44429096	16.0919	0.0	0.3063	0.2909	0.0
SRR7507957	4745133	0.0	2.4541	0.9331	0.0	0.0
SRR13566515	22603833	60.4523	4.8519	0.155	0.0	0.0
SRR28415845	23893957	0.0	3.9959	0.2835	0.0	0.0
SRR32137201	41584828	0.0	1.6703	0.3207	0.0	0.0
ERR4606218	20875229	0.0	1.8002	0.278	0.0	0.0
SRR3727694	37043075	6.7063	0.0	1.7634	0.0	0.0
SRR14673896	12722423	1.9009	0.0	0.9721	0.0	0.0
SRR30852777	22849384	0.0	9.2489	0.0	0.0	0.0
SRR34326267	8401088	0.0	3.5343	0.0	0.0	0.0
SRR11459982	14885864	0.4477	2.7457	0.2026	0.0	0.0
SRR23948059	22333718	0.0	1.6575	4.648	0.0	0.0
SRR10135011	17080297	0.1253	1.3431	0.2619	0.0	0.0
SRR34094676	26997701	24.88	0.0	0.4543	0.0	0.0
ERR10886921	53519416	10.0865	0.0	0.3525	0.0	0.0
SRR33516421	26863543	0.0	1.1633	0.1083	0.0	0.0
SRR33516280	26105740	0.0	3.395	0.0	0.0	0.0
SRR1793865	15320983	1.2414	0.0	0.0	0.0	0.0
SRR5560690	31419382	0.0	1.0877	0.0	0.0	0.0
SRR22904932	24617551	0.0	10.7523	0.7998	0.0	0.0
SRR17183617	29337574	11.8007	0.0	0.4754	0.0	0.0
SRR14338849	20019964	1.0197	0.0	2.8335	0.0	0.0
SRR5932866	15475676	0.0	1.0706	0.0	0.0	0.0
SRR6398547	840531	0.0	35.9344	0.7366	0.0	0.0
SRR1049385	22757864	1.4192	0.0	0.0	0.0	0.0
SRR29011945	24629848	0.0	2.1275	0.2116	0.0	0.0
SRR13167989	40439113	37.56	0.0	0.3686	0.0	0.0
SRR35874118	22556694	0.0	4.6357	0.1436	0.0	0.0
SRR16562503	19762142	0.0	1.6838	0.0	0.0	0.0
SRR25379834	23551751	0.0	0.0	1.2137	1.7966	0.0
SRR38858533	38522166	7.4807	0.0	1.0034	0.0	0.0
SRR17316541	8571777	0.0	1.2072	2.6743	0.0	0.0
SRR7267274	1284861	1.2684	0.0	0.0	0.0	0.0
SRR8163300	33675714	0.1639	33.2396	0.0	0.0	0.0
SRR12546077	10665251	0.0	24.0274	0.0	0.0	0.0
SRR33516367	25705460	0.0	4.1619	0.0	0.0	0.0
SRR27108797	24173314	0.0	2.0553	0.1917	0.0	0.0
SRR12475890	21357591	0.0	3.8699	3.1691	0.0	0.0
SRR26881946	26553145	0.0	2.3596	0.6463	0.0	0.0
SRR22142961	50881607	11.6198	0.0	0.9372	0.0	0.0
SRR8743057	18748562	1.4476	0.0	0.0	0.0	0.0
SRR32962212	85462733	42.255	0.0	0.2903	0.0	0.0
SRR3672981	27220673	0.0	3.8698	0.1384	0.0	0.0
SRR21411861	22111112	0.0	1.7044	1.0601	0.0	0.0
SRR7508020	4466519	0.0	1.127	3.3189	0.0	0.0
SRR12615993	4058638	0.0	1.6791	1.4528	0.0	0.0
SRR21021738	21436044	0.0	1.3272	1.2326	0.0	0.0
SRR25402460	1575806	9.2409	7.1249	1.2376	0.0	0.0
SRR26860080	39006879	52.4676	0.0	0.2813	0.0	0.0
SRR10193526	27002485	0.0	4.518	0.0	0.0	0.0
SRR12171323	40891236	0.0	7.7066	0.0	0.0	0.0
SRR30859960	23828431	0.0	14.5815	0.6041	0.0	0.0
SRR27323003	1133300	0.0	9.0963	2.2475	0.0	0.0
ERR957440	13565124	0.1511	6.9112	0.0	0.0	0.0
SRR21726263	19759265	0.0	1.193	0.2106	0.0	0.0
ERR5732369	27462767	0.0	0.0	2.172	0.0	0.0
ERR10962799	20081355	11.1502	0.0	0.8028	0.0	0.0
ERR15399355	53521207	0.0	0.0	2.717	0.0	0.0
SRR37244508	22034590	1.8525	0.0	0.1416	0.0	0.0
SRR14785356	57832749	0.0	10.9463	0.4272	0.0	0.0
SRR28480735	23589291	0.0	1.3624	0.1039	0.0	0.0
SRR30202430	20285015	0.0	11.0695	0.0	0.0	0.0
SRR25655518	43009479	0.3534	0.0	1.499	10.1628	0.0
SRR7267118	1227649	9.894	0.0	0.0	0.0	0.0
SRR7522460	36124664	1.4816	0.0	0.1137	0.0	0.0
SRR15207559	22784615	0.0	1.0725	0.6438	0.0	0.0
SRR21619447	27031794	0.0	1.2422	0.2067	0.0	0.0
SRR23261129	8560217	0.0	0.0	17.9389	0.0	0.0
SRR23261130	8697698	0.0	0.0	18.1946	0.0	0.0
SRR29686415	34074982	0.0	0.0	67.7911	0.0	0.0
SRR22425840	52053433	4.7968	0.0	1.2203	0.0	0.0
SRR7265042	1569499	2.9441	0.0	0.0	0.0	0.0
SRR32335834	20678641	0.0	2.7381	0.4473	0.0	0.0
DRR988065	23764162	0.0	1.8074	0.884	0.0	0.0
DRR853912	20314178	6.0064	0.0	2.902	0.0	0.0
ERR2930869	19401802	0.0	13.7899	8.0624	0.0	0.0
ERR11669017	47171067	0.0	1.1398	0.0	0.0	0.0
SRR26955056	22329583	0.0	2.9092	2.1527	0.0	0.0
ERR4339366	23254708	0.0	1.7796	0.6207	0.0	0.0
SRR28470241	17237309	0.0	1.5573	1.89	0.0	0.0
SRR6039737	34130311	2.4862	0.0	0.2238	0.0	0.0
SRR6039738	51378777	2.4058	0.0	2.4774	0.0	0.0
SRR26865885	24533588	0.0	1.7318	0.0	0.0	0.0
SRR28289597	59046044	0.0	27.7755	0.625	0.0	0.0
SRR32332032	21248267	9.0166	0.2439	0.2704	0.0	0.0
SRR37874278	24592118	0.0	7.9017	0.4871	0.0	0.0
ERR4702978	7522656	0.0	0.0	1.5381	0.0	0.0
SRR6279271	17623909	29.7314	0.0	4.2362	0.0	0.0
SRR15364572	25178302	0.0	2.1267	1.1552	0.0	0.0
SRR10448355	213201	0.1815	31.3737	35.9412	0.0	0.0
SRR29289944	28804184	0.0	8.7831	1.0909	0.0	0.0
SRR21484392	40270346	27.1408	0.0	1.6877	0.0	0.0
SRR32009635	22293567	0.0	1.8265	0.4637	0.0	0.0
SRR1302042	62894902	0.0	1.6539	0.4915	0.0	0.0
SRR16938975	15012113	0.0	54.7854	0.104	0.0	0.0
SRR29289931	30091096	0.0	26.6484	0.872	0.0	0.0
SRR7508076	4890996	0.0	2.4524	0.0	0.0	0.0
SRR10148805	10596339	0.0	5.9975	0.1969	0.0	0.0
SRR10148806	10897818	0.0	5.9922	0.1973	0.0	0.0
SRR13000109	44814420	0.0	43.1143	0.0	0.0	0.0
SRR10148807	12223156	0.0	5.9539	0.1949	0.0	0.0
SRR6186573	23485541	8.0424	0.0	0.1213	0.0	0.0
ERR11669009	47069059	0.0	2.5639	0.0	0.0	0.0
SRR6283147	20890053	56.3611	0.0	1.7735	0.0	0.0
SRR15571117	44324726	19.6484	0.0	0.0	0.0	0.0
SRR31669298	11274019	0.0	4.8814	2.5378	0.0	0.0
SRR25300939	20752485	0.8207	1.5325	2.864	0.0	0.0
DRR499816	20520481	0.0	1.7742	6.457	0.0	0.0
SRR14614679	15479520	0.7176	3.3646	0.7059	0.0	0.0
SRR11035839	11300320	0.0	12.2436	0.3028	0.0	0.0
SRR25046356	24158415	3.9778	0.0	1.6487	0.0	0.0
SRR21021634	21884041	0.0	1.4751	0.2728	0.0	0.0
SRR7692644	14373860	42.6808	0.0	0.0	0.0	0.0
SRR29606641	41333181	0.0	0.0	28.9741	0.0	0.0
SRR7264998	1354462	2.1098	0.0	0.0	0.0	0.0
SRR24657686	23883545	0.0	24.5794	0.5249	0.0	0.0
SRR30322024	24974155	0.0	3.6757	0.7627	0.0	0.0
SRR26909817	40974045	4.9233	0.0	1.1424	0.0	0.0
SRR6491169	18628711	0.0	2.3351	0.0	0.0	0.0
SRR23614408	11097160	0.0	1.3034	2.3609	0.0	0.0
SRR11637960	5012617	0.0	2.5361	1.0415	0.0	0.0
SRR22973809	34302941	7.622	0.0	0.9097	0.0	0.0
SRR20746558	34613155	0.0	22.8091	1.4519	0.0	0.0
SRR29665062	21364791	1.2299	0.0	1.2558	0.0	0.0
SRR23081229	21711227	0.0	1.5065	0.5095	0.0	0.0
SRR11946739	25706141	0.0	2.493	0.0	0.0	0.0
SRR33905255	25948847	0.0	1.6941	1.1024	0.0	0.0
SRR7000854	50239139	53.4114	0.0	0.0	0.0	0.0
SRR7644287	22826747	48.6917	0.0	0.2432	0.0	0.0
SRR17316610	7419267	0.0	2.1633	2.0293	0.0	0.0
SRR31112673	26886727	11.125	0.0	0.2463	0.0	0.0
ERR9976388	16397401	0.0	2.233	0.1046	0.0	0.0
SRR22858661	22522970	0.0	32.1861	0.8254	0.0	0.0
SRR29289939	32555623	0.0	39.5473	1.4286	0.0	0.0
