Run	mode	BioSample	BioProject	SRAStudy	Platform	host	host_pct	library_organism	library_detected	stat_pathogens	stat_hosts	n_pathogens	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
DRR980923	mal	SAMD01885027	PRJDB41276	DRP018182	ILLUMINA	Triticum aestivum	91.91	Fusarium graminearum	False		Triticinae:87.6%; Triticum:54.3%; Triticum aestivum:10.6%; Triticum dicoccoides:1.8%; Triticum urartu:0.3%	0	known	single	False	1	True	2.91	0.0	0.36	0.0	0.0	10710557
ERR1224560	mal	SAMEA3731369	PRJEB12497	ERP013983	ILLUMINA	BOP clade	15.24	Puccinia striiformis	False		Poaceae:11.8%; BOP clade:7.1%; Oryzinae:1.6%; Oryza sativa:0.7%; Zea mays:0.3%; Sorghum bicolor:0.2%; Triticodae:0.1%	0	unresolved	single	False	1	True	0.0	0.0	3.38	0.0	0.0	38491871
SRR30278513	mal	SAMN43197534	PRJNA1148379	SRP526958	DNBSEQ	Glycine max	97.3	Phakopsora pachyrhizi	False		Glycine:92.6%; Glycine max:7.8%; Glycine soja:0.5%	0	novel_host_range	single	False	1	True	0.0	0.0	0.0	0.0	0.0	20333098
SRR1562049	mal	SAMN02943268	PRJNA256347	SRP045050	ILLUMINA	BOP clade	7.38	Puccinia striiformis f. sp. tritici	False		Poaceae:5.4%; BOP clade:3.1%; Brachypodium distachyon:1.8%; Oryzinae:0.9%; Sorghum bicolor:0.2%	0	unresolved	single	False	1	True	0.24	0.0	0.17	0.0	0.0	35442905
SRR32817860	mal	SAMN47446211	PRJNA1237996	SRP572415	ILLUMINA	Triticum aestivum	82.05	Blumeria graminis f. sp. tritici	False		Triticinae:77.3%; Triticum:46.5%; Triticum aestivum:8.7%; Triticum dicoccoides:1.3%	0	known	single	False	1	True	0.0	0.0	0.65	0.0	0.0	31454877
SRR38061571	mal	SAMN57209535	PRJNA1452279	SRP691104	ILLUMINA	Camellia sinensis	89.35	Colletotrichum gloeosporioides	False		Camellia sinensis:87.2%	0	novel_host_range	single	False	1	True	0.0	0.0	2.23	0.0	0.0	25996378
ERR8571427	mal	SAMEA12991614	PRJEB50522	ERP135111	ILLUMINA	Triticum dicoccoides	42.22	Puccinia striiformis f. sp. tritici	False		Triticinae:36.4%; Triticum:20.7%; Triticum dicoccoides:1.0%	0	novel_host_range	single	False	1	True	0.0	0.0	10.98	0.0	0.0	25103803
ERR5696243	mal	SAMEA8550313	PRJEB44222	ERP128248	ILLUMINA	Glycine max	64.76	Phakopsora pachyrhizi	False		Glycine:63.8%; Glycine max:8.6%; Glycine soja:0.7%	0	novel_host_range	single	False	6	False	0.0	0.0	2.11	0.0	0.0	6247193
SRR1575608	mal	SAMN02943243	PRJNA256347	SRP045050	ILLUMINA	BOP clade	12.71	Puccinia striiformis f. sp. tritici	False		Mesangiospermae:12.6%; Poales:7.1%; BOP clade:3.8%; rosids:1.5%	0	unresolved	single	False	1	True	0.16	0.0	0.76	0.0	0.0	48387656
SRR13577170	mal	SAMN17506964	PRJNA694214	SRP303810	ILLUMINA	Brachypodium distachyon	38.4	Puccinia triticina	False		Aegilops tauschii subsp. tauschii:34.9%; Brachypodium distachyon:0.2%	0	novel_host_range	single	False	1	True	0.32	0.0	2.18	0.0	0.0	44118305
SRR2444787	mal	SAMN04096035	PRJNA296349	SRP063839	ILLUMINA	Solanum lycopersicum	27.33	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	False		Solanum lycopersicum:11.5%; rosids:0.4%	0	known	single	False	1	True	0.0	0.0	42.37	0.0	0.0	24236488
SRR27482752	mal	SAMN39335215	PRJNA1063333	SRP482935	ILLUMINA	Ipomoea triloba	76.52	Ceratocystis fimbriata	False		Convolvulaceae:74.8%; Ipomoea triloba:44.5%; Ipomoea nil:5.4%	0	unresolved	single	False	1	True	0.0	1.07	1.97	0.0	0.0	73325188
SRR29888315	mal	SAMN42623554	PRJNA1137604	SRP520925	ILLUMINA	Juglans regia	90.31	Botryosphaeria dothidea	False		Juglans:80.3%; Juglans regia:56.4%	0	unresolved	single	False	1	True	0.85	0.0	0.0	0.0	0.0	37800346
SRR3750730	mal	SAMN05363452	PRJNA328045	SRP078092	ILLUMINA	Brassica napus	21.41	Plenodomus lingam	False		Brassica:14.3%; Brassica napus:1.8%; Brassica oleracea:0.5%	0	known	single	False	1	True	0.0	0.0	0.14	0.0	0.0	26166924
SRR12319279	mal	SAMN15640698	PRJNA646251	SRP273464	ILLUMINA	Oryza sativa	51.59	Pyricularia oryzae	False		Oryza sativa:42.8%	0	known	single	False	4	False	0.97	0.0	0.54	0.0	0.0	16035879
ERR8571411	mal	SAMEA12991598	PRJEB50522	ERP135111	ILLUMINA	Triticum aestivum	34.32	Puccinia striiformis f. sp. tritici	False		Triticinae:30.7%; Triticum:17.6%; Triticum aestivum:2.9%	0	known	single	False	1	True	0.4	0.0	6.09	0.0	0.0	26193397
ERR8571422	mal	SAMEA12991609	PRJEB50522	ERP135111	ILLUMINA	Triticum aestivum	44.52	Puccinia striiformis f. sp. tritici	False		Triticinae:38.3%; Triticum:21.2%; Triticum aestivum:3.2%; Triticum dicoccoides:0.9%	0	known	single	False	1	True	0.0	0.0	10.08	0.0	0.0	20651005
SRR7500376	mal	SAMN05415085	PRJNA329579	SRP079325	ILLUMINA	Vitis vinifera	85.05	Plasmopara viticola	False		Vitis vinifera:82.6%	0	known	single	False	9	False	0.0	0.0	0.0	0.0	0.0	48442856
SRR12676678	mal	SAMN14814976	PRJNA628162	SRP258568	ILLUMINA	Solanum lycopersicum	44.81	Botrytis cinerea	False		Solaneae:37.2%; Solanum subgen. Lycopersicon:27.5%; Solanum lycopersicum:12.3%; Solanum pennellii:0.4%	0	known	single	False	1	True	16.41	0.0	1.4	0.0	0.0	50024308
SRR18253588	mal	SAMN26502424	PRJNA813432	SRP362848	ILLUMINA	Glycine max	95.5	Heterodera glycines	False		Glycine:92.6%; Glycine max:8.1%; Glycine soja:1.6%	0	known	single	False	1	True	0.0	0.0	0.41	0.0	0.0	56077566
ERR4315234	mal	SAMEA7035876	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	5.13	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:2.9%	0	unresolved	single	False	1	True	0.1	0.0	15.15	0.0	0.0	25297880
SRR37959384	mal	SAMN57115743	PRJNA1007488	SRP689638	ILLUMINA	Mangifera indica	91.26	Colletotrichum asianum	False		Mangifera indica:85.6%	0	known	single	False	1	True	0.0	0.0	0.29	0.0	0.0	17373840
SRR33696068	mal	SAMN48730034	PRJNA1267768	SRP587572	ELEMENT	Triticum aestivum	42.92	Puccinia graminis f. sp. tritici	False		Triticinae:37.3%; Triticum:20.1%; Triticum aestivum:2.7%; Triticum dicoccoides:0.6%	0	known	single	False	6	True	24.83	0.0	5.6	0.0	0.0	99667331
SRR38814970	mal	SAMN60390608	PRJNA1469971	SRP703307	ILLUMINA	Nicotiana tabacum	95.71	Ralstonia solanacearum	False		Nicotianoideae:93.4%; Nicotiana tabacum:9.9%; Nicotiana tomentosiformis:1.1%; Nicotiana attenuata:0.2%	0	known	single	False	1	True	0.0	0.0	0.34	0.0	0.0	24489570
ERR3856851	mal	SAMEA6512717	PRJEB36485	ERP119684	ILLUMINA	Aegilops tauschii subsp. tauschii	33.4	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:23.2%	0	unresolved	single	False	1	True	0.38	0.0	1.26	0.0	0.0	14747442
ERR4315417	mal	SAMEA7036059	PRJEB39201	ERP122692	ILLUMINA	Viridiplantae	16.06	Puccinia striiformis f. sp. tritici	False		Viridiplantae:16.1%	0	unresolved	single	False	1	True	0.0	0.0	14.73	0.0	0.0	15733339
ERR4315621	mal	SAMEA7036264	PRJEB39201	ERP122692	ILLUMINA	PACMAD clade	28.93	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:22.7%; eudicotyledons:0.3%; PACMAD clade:0.1%	0	unresolved	single	False	1	True	0.0	0.0	6.29	0.0	0.0	22134883
ERR4315215	mal	SAMEA7035857	PRJEB39201	ERP122692	ILLUMINA	Viridiplantae	13.36	Puccinia striiformis f. sp. tritici	False		Viridiplantae:13.4%	0	unresolved	single	False	1	True	0.0	0.0	12.56	0.0	0.0	24295479
SRR13349964	mal	SAMN17140951	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	97.13	Sclerotinia sclerotiorum	False		Cicer arietinum:95.1%	0	novel_host_range	single	False	1	True	0.0	0.0	0.3	0.0	0.0	58158600
SRR32908679	mal	SAMN16869256	PRJNA926806	SRP420356	ILLUMINA	IRL clade	48.24	Ascochyta lentis	False		IRL clade:40.8%; Fabeae:30.3%; Trifolieae:1.8%; Cicer arietinum:0.5%; Phaseoleae:0.2%	0	unresolved	single	False	45	False	0.0	0.0	0.62	0.0	0.0	90886990
SRR12853309	mal	SAMN16491720	PRJNA669466	SRP287908	ILLUMINA	BOP clade	33.67	Ustilago esculenta	False		Poaceae:31.1%; BOP clade:17.7%; Oryzoideae:12.7%; PACMAD clade:4.0%; Panicodae:1.7%; Sorghum bicolor:0.4%	0	unresolved	single	False	1	True	0.0	0.0	1.2	0.0	0.0	36541968
SRR29055340	mal	SAMN41375181	PRJNA1110723	SRP508132	ILLUMINA	environmental samples	2.99	Alternaria solani	False		environmental samples:1.1%	0	novel_host_range	single	False	1	True	29.01	0.0	1.71	0.0	0.0	26584738
ERR4315644	mal	SAMEA7036287	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	33.06	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:24.8%; eudicotyledons:0.3%; rosids:0.1%	0	unresolved	single	False	1	True	0.14	0.0	7.36	0.0	0.0	17790996
SRR19648073	mal	SAMN29040338	PRJNA849030	SRP380159	ILLUMINA	Hordeum vulgare	26.32	Fusarium graminearum	False		Triticodae:24.1%; Hordeum vulgare:16.7%	0	known	single	False	1	True	1.94	0.0	1.5	0.0	0.0	42924406
SRR18253576	mal	SAMN26502457	PRJNA813432	SRP362848	ILLUMINA	Glycine max	95.69	Heterodera glycines	False		Glycine:92.6%; Glycine max:8.0%; Glycine soja:1.3%	0	known	single	False	1	True	0.0	0.0	0.42	0.0	0.0	50882164
SRR30606520	mal	SAMN43542888	PRJNA1158549	SRP531630	ILLUMINA	Arabidopsis thaliana	92.38	Botrytis cinerea B05.10	False		Arabidopsis thaliana:81.5%	0	known	single	False	1	True	0.66	0.0	0.51	0.0	0.0	43718317
SRR18253585	mal	SAMN26502422	PRJNA813432	SRP362848	ILLUMINA	Glycine max	95.27	Heterodera glycines	False		Glycine:92.3%; Glycine max:8.0%; Glycine soja:1.3%	0	known	single	False	1	True	0.0	0.0	0.52	0.0	0.0	58184861
ERR5928213	mal	SAMEA8755879	PRJEB45007	ERP129120	ILLUMINA	Oryza sativa	72.81	Pyricularia oryzae	False		Oryza sativa:66.0%	0	known	single	False	24	False	0.0	0.0	6.25	0.0	0.0	9746153
SRR1587435	mal	SAMN03003178	PRJNA250530	SRP047598	ILLUMINA	Zea mays	92.39	Exserohilum turcicum	False		Zea mays:83.5%	0	known	single	False	24	False	0.0	0.0	0.66	0.0	0.0	36868233
ERR12013057	mal	SAMEA114317576	PRJEB65589	ERP150722	ILLUMINA	Aegilops tauschii	33.78	Puccinia graminis f. sp. tritici	False		Triticinae:28.8%; Aegilops tauschii:0.1%	0	unresolved	single	False	1	True	9.92	0.76	8.68	0.0	0.0	45064750
SRR5810396	mal	SAMN07332322	PRJNA393407	SRP111325	ILLUMINA	BOP clade	2.38	Puccinia triticina	False		BOP clade:1.2%; Oryzoideae:0.3%; Setaria italica:0.1%	0	unresolved	single	False	1	True	0.38	0.0	5.09	0.0	0.0	53097160
ERR4315386	mal	SAMEA7036028	PRJEB39201	ERP122692	ILLUMINA	eudicotyledons	17.72	Puccinia striiformis f. sp. tritici	False		eudicotyledons:0.1%	0	unresolved	single	False	1	True	0.23	0.0	11.52	0.0	0.0	19035919
SRR32908659	mal	SAMN16869256	PRJNA926806	SRP420356	ILLUMINA	IRL clade	49.55	Ascochyta lentis	False		IRL clade:42.0%; Fabeae:31.1%; Trifolieae:1.9%; Medicago truncatula:0.6%; Cicer arietinum:0.4%; Phaseoleae:0.2%	0	unresolved	single	False	45	False	0.0	0.0	0.62	0.0	0.0	78228110
SRR21195566	mal	SAMN30451166	PRJNA872313	SRP393916	ILLUMINA	Mangifera indica	92.63	Colletotrichum asianum	False		Mangifera indica:87.3%; Pistacia vera:0.2%	0	known	single	False	3	True	0.34	0.0	0.0	0.0	0.0	38907583
ERR1224575	mal	SAMEA3731384	PRJEB12497	ERP013983	ILLUMINA	Brachypodium distachyon	9.42	Puccinia striiformis	False		Mesangiospermae:9.0%; Poaceae:6.2%; Brachypodium distachyon:2.0%; Oryzinae:0.8%; Sorghum bicolor:0.1%	0	novel_host_range	single	False	1	True	0.38	0.0	0.2	0.0	0.0	19461317
SRR26897273	mal	SAMN38342033	PRJNA1043471	SRP473198	ILLUMINA	Zea mays	37.56	Bipolaris maydis	False		Zea mays:35.2%	0	known	single	False	1	True	55.46	0.0	0.14	0.0	0.0	21349127
SRR31514628	mal	SAMN43969393	PRJNA1166635	SRP535692	ILLUMINA	Malus sylvestris	89.02	Erwinia amylovora	False		Malus:68.9%; Malus sylvestris:6.2%	0	unresolved	single	False	1	True	0.0	0.25	1.2	0.0	0.0	140136310
SRR32908584	mal	SAMN18477938	PRJNA926806	SRP420356	ILLUMINA	IRL clade	47.68	Ascochyta lentis	False		IRL clade:39.5%; Fabeae:29.1%; Vicia villosa:9.1%; Trifolieae:1.8%; Cicer arietinum:0.5%; Phaseoleae:0.2%	0	unresolved	single	False	46	False	0.0	0.0	0.92	0.0	0.0	25202008
SRR32174728	mal	SAMN46419767	PRJNA1216589	SRP560659	ILLUMINA	Juglans regia	92.97	Colletotrichum gloeosporioides	False		Juglans:78.5%; Juglans regia:52.1%; Juglans microcarpa x Juglans regia:1.3%; Carya illinoinensis:0.2%	0	unresolved	single	False	1	True	0.0	0.0	0.0	0.0	0.0	15769651
ERR4315252	mal	SAMEA7035894	PRJEB39201	ERP122692	ILLUMINA	eudicotyledons	9.31	Puccinia striiformis f. sp. tritici	False		eudicotyledons:0.2%; rosids:0.1%	0	unresolved	single	False	1	True	0.16	0.0	11.04	0.0	0.0	19028567
ERR4315420	mal	SAMEA7036062	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	28.14	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:21.4%	0	unresolved	single	False	1	True	0.11	0.0	6.78	0.0	0.0	17439671
SRR11347481	mal	SAMN13353349	PRJNA591157	SRP233267	ILLUMINA	Euphyllophyta	10.88	Fusarium oxysporum f. sp. apii	False		Euphyllophyta:10.4%; Mesangiospermae:6.9%; eudicotyledons:3.6%; Daucus carota subsp. sativus:1.9%	0	unresolved	single	False	8	False	0.0	0.0	1.02	0.0	0.0	16634887
SRR17940164	mal	SAMN25186335	PRJNA799676	SRP358918	BGISEQ	Triticum aestivum	80.0	Fusarium graminearum	False		Triticinae:69.8%; Triticum:38.2%; Triticum aestivum:5.9%; Aegilops tauschii subsp. strangulata:0.2%	0	known	single	False	1	True	1.25	0.0	0.54	0.0	0.0	24207210
SRR32938329	mal	SAMN47734582	PRJNA1244880	SRP575731	ILLUMINA	Solanum lycopersicum	54.19	Phytophthora capsici	False		Solanum subgen. Lycopersicon:44.3%; Solanum lycopersicum:26.9%	0	known	single	False	1	True	6.57	0.0	1.46	3.24	0.0	130113556
SRR21195581	mal	SAMN30451162	PRJNA872313	SRP393916	ILLUMINA	Mangifera indica	92.4	Colletotrichum siamense	False		Mangifera indica:87.7%; Pistacia vera:0.2%	0	novel_host_range	single	False	3	False	1.37	0.0	0.0	0.0	0.0	51422474
SRR32817864	mal	SAMN47446190	PRJNA1237996	SRP572415	ILLUMINA	Triticum aestivum	83.29	Blumeria graminis f. sp. tritici	False		Triticinae:78.9%; Triticum:47.5%; Triticum aestivum:9.1%; Triticum dicoccoides:1.3%	0	known	single	False	1	True	0.0	0.0	0.67	0.0	0.0	33770993
SRR32938350	mal	SAMN47734603	PRJNA1244880	SRP575731	ILLUMINA	Phaseolus vulgaris	63.29	Phytophthora capsici	False		Phaseolus vulgaris:54.5%	0	novel_host_range	single	False	1	True	10.05	0.0	0.31	1.57	0.0	98690072
ERR13105496	mal	SAMEA115577682	PRJEB75530	ERP160107	ILLUMINA	Triticum aestivum	51.47	Fusarium graminearum PH-1	False		Triticum:25.9%; Triticum aestivum:3.8%; Triticum dicoccoides:0.8%; Aegilops tauschii:0.2%; Triticum urartu:0.1%	0	known	single	False	1	True	42.49	0.0	0.13	0.0	0.0	22217448
SRR8465325	mal	SAMN10781104	PRJNA516028	SRP180767	ILLUMINA	Solanum lycopersicum	11.93	Phytophthora infestans	False		Solaneae:10.4%; Solanum lycopersicum:3.3%	0	known	single	False	1	True	0.0	0.0	0.79	0.0	0.0	18049333
SRR18253605	mal	SAMN26502491	PRJNA813432	SRP362848	ILLUMINA	Glycine max	96.74	Heterodera glycines	False		Glycine:93.5%; Glycine max:8.1%; Glycine soja:1.2%	0	known	single	False	1	True	0.0	0.0	0.47	0.0	0.0	47930831
SRR12855404	mal	SAMN16493274	PRJNA670341	SRP287947	ILLUMINA	NPAAA clade	15.39	Fusarium oxysporum f. sp. pisi	False		NPAAA clade:10.0%; IRL clade:7.1%; Medicago truncatula:3.7%; indigoferoid/millettioid clade:1.7%	0	unresolved	single	False	1	True	0.93	0.0	1.67	0.0	0.0	30123608
SRR9875073	mal	SAMN09393881	PRJNA392275	SRP216761	ILLUMINA	Mesangiospermae	19.53	Pyrenophora teres f. teres	False		Mesangiospermae:18.7%; Aegilops tauschii subsp. tauschii:0.9%	0	unresolved	single	False	3	False	0.94	0.0	21.6	0.0	0.0	31063233
ERR4315561	mal	SAMEA7036204	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	12.03	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:10.0%	0	unresolved	single	False	1	True	0.24	0.0	3.24	0.0	0.0	20136215
ERR4315508	mal	SAMEA7036150	PRJEB39201	ERP122692	ILLUMINA	Aegilops tauschii subsp. tauschii	25.41	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:19.8%; eudicotyledons:0.3%	0	unresolved	single	False	1	True	0.16	0.0	1.89	0.0	0.0	24980093
SRR18253516	mal	SAMN26502427	PRJNA813432	SRP362848	ILLUMINA	Glycine max	95.99	Heterodera glycines	False		Glycine:93.1%; Glycine max:8.0%; Glycine soja:0.8%	0	known	single	False	1	True	0.0	0.0	0.48	0.0	0.0	49662595
SRR5010585	mal	SAMN05859614	PRJNA347320	SRP093177	ILLUMINA	BOP clade	6.0	Puccinia graminis f. sp. tritici	False		Poales:4.2%; BOP clade:1.7%; PACMAD clade:0.2%; Oryzoideae:0.1%	0	unresolved	single	False	1	True	0.25	0.0	0.24	0.0	0.0	47333740
SRR34414172	mal	SAMN02795944	PRJNA1287296	SRP598505	ILLUMINA	Arabidopsis thaliana	87.4	Rhizoctonia solani AG-8 WAC10335	False		Arabidopsis thaliana:67.1%	0	known	single	False	6	False	0.0	0.0	0.8	0.0	0.0	96471543
SRR34575224	mal	SAMN50010414	PRJNA1292970	SRP601665	ILLUMINA	Hordeum vulgare	3.44	Puccinia graminis f. sp. tritici	False		Hordeum vulgare:2.6%	0	novel_host_range	single	False	1	True	61.04	0.0	1.22	0.0	0.0	20511073
SRR32908651	mal	SAMN16869256	PRJNA926806	SRP420356	ILLUMINA	IRL clade	49.24	Ascochyta lentis	False		IRL clade:41.6%; Fabeae:31.0%; Trifolieae:1.8%; Cicer arietinum:0.5%; indigoferoid/millettioid clade:0.3%; Phaseoleae:0.2%	0	unresolved	single	False	45	False	0.0	0.0	0.68	0.0	0.0	130070514
SRR33826856	mal	SAMN48892060	PRJNA1272045	SRP589852	ILLUMINA	Solanum lycopersicum	80.28	Ralstonia pseudosolanacearum	False		Solanum subgen. Lycopersicon:67.3%; Solanum lycopersicum:45.8%; Solanum pennellii:0.6%	0	known	single	False	1	True	0.0	0.0	11.54	0.0	0.0	44862322
SRR5010570	mal	SAMN05859625	PRJNA347320	SRP093177	ILLUMINA	BOP clade	6.06	Puccinia graminis f. sp. tritici	False		Poales:4.9%; BOP clade:2.9%; Brachypodium distachyon:1.9%; Oryzoideae:0.7%; rosids:0.2%; Brassica rapa:0.1%	0	unresolved	single	False	1	True	0.37	0.0	0.38	0.0	0.0	52687795
SRR27895701	mal	SAMN37953619	PRJNA1031678	SRP468185	ILLUMINA	Oryza sativa	79.24	Fusarium graminearum	False		Oryzoideae:76.3%; Oryza sativa:18.1%	0	known	single	False	16	False	1.47	0.0	1.99	0.0	0.0	18168412
ERR4315631	mal	SAMEA7036274	PRJEB39201	ERP122692	ILLUMINA	PACMAD clade	26.21	Puccinia striiformis f. sp. tritici	False		Aegilops tauschii subsp. tauschii:16.8%; eudicotyledons:0.3%; PACMAD clade:0.1%	0	unresolved	single	False	1	True	0.42	0.0	11.92	0.0	0.0	16629041
ERR4315148	mal	SAMEA7035789	PRJEB39201	ERP122692	ILLUMINA	eudicotyledons	8.75	Puccinia striiformis f. sp. tritici	False		eudicotyledons:0.3%; rosids:0.1%	0	unresolved	single	False	1	True	0.0	0.0	1.67	0.0	0.0	23108355
SRR11216268	mal	SAMN02981487	PRJNA476648	SRP251315	ILLUMINA	Fragaria vesca	19.48	Colletotrichum fructicola Nara gc5	False		Fragaria vesca:13.8%; Rosa chinensis:0.5%	0	unresolved	single	False	18	False	0.0	0.0	0.0	0.0	0.0	14649454
ERR4315365	mal	SAMEA7036007	PRJEB39201	ERP122692	ILLUMINA	rosids	9.24	Puccinia striiformis f. sp. tritici	False		rosids:0.1%	0	unresolved	single	False	1	True	8.05	0.0	7.36	0.0	0.0	19712183
SRR14871471	mal	SAMN19797457	PRJNA739688	SRP324873	ILLUMINA	Solanum lycopersicum	89.71	Phytophthora infestans	False		Solanum subgen. Lycopersicon:72.5%; Solanum lycopersicum:38.7%; Solanum pennellii:1.0%	0	known	single	False	22	False	0.19	0.0	2.37	0.34	0.0	45359962
SRR14871477	mal	SAMN19797457	PRJNA739688	SRP324873	ILLUMINA	Solanum lycopersicum	87.58	Phytophthora infestans	False		Solanum subgen. Lycopersicon:71.9%; Solanum lycopersicum:40.2%	0	known	single	False	22	False	0.47	0.0	3.39	0.86	0.0	44418643
SRR18253578	mal	SAMN26502551	PRJNA813432	SRP362848	ILLUMINA	Glycine max	93.89	Heterodera glycines	False		Glycine:90.1%; Glycine max:7.6%; Glycine soja:2.3%	0	known	single	False	1	True	0.0	0.0	0.3	0.0	0.0	58375777
ERR4315276	mal	SAMEA7035918	PRJEB39201	ERP122692	ILLUMINA	rosids	7.31	Puccinia striiformis f. sp. tritici	False		rosids:0.1%	0	unresolved	single	False	1	True	0.0	0.0	8.83	0.0	0.0	21931504
SRR25865093	mal	SAMN37220957	PRJNA1011491	SRP457916	ILLUMINA	Prunus persica	93.38	Monilinia fructicola	False		Amygdaleae:90.9%; Prunus persica:27.9%	0	known	single	False	1	True	0.0	0.0	0.3	0.0	0.0	44258158
SRR23512633	mal	SAMN33342240	PRJNA932210	SRP421300	ILLUMINA	Arabidopsis thaliana	80.95	Botrytis cinerea	False		Arabidopsis thaliana:59.5%	0	known	single	False	1	True	3.93	0.0	2.16	0.0	0.0	35618550
ERR5928190	mal	SAMEA8755878	PRJEB45007	ERP129120	ILLUMINA	Oryza sativa	78.38	Pyricularia oryzae	False		Oryza sativa:69.1%	0	known	single	False	24	False	0.55	0.0	1.74	0.0	0.0	4058566
ERR5696242	mal	SAMEA8550312	PRJEB44222	ERP128248	ILLUMINA	Glycine max	76.08	Phakopsora pachyrhizi	False		Glycine:75.2%; Glycine max:10.4%	0	novel_host_range	single	False	6	False	0.0	0.0	1.94	0.0	0.0	6522258
SRR22756156	mal	SAMN32086062	PRJNA909570	SRP413319	ILLUMINA	Triticum aestivum	92.51	Fusarium graminearum	False		Triticinae:87.7%; Triticum:54.7%; Triticum aestivum:10.5%; Triticum dicoccoides:1.6%; Triticum urartu:0.2%	0	known	single	False	36	False	0.0	0.0	0.24	0.0	0.0	43072187
SRR18253558	mal	SAMN26502549	PRJNA813432	SRP362848	ILLUMINA	Glycine max	95.91	Heterodera glycines	False		Glycine:92.5%; Glycine max:7.8%; Glycine soja:1.6%	0	known	single	False	1	True	0.0	0.0	0.79	0.0	0.0	54723889
ERR11403672	mal	SAMEA113413020	PRJEB61893	ERP146975	ILLUMINA	Hordeum vulgare	2.67	Pseudomonas [fluorescens] SBW25	False		Hordeum vulgare:1.6%; eudicotyledons:0.1%	0	novel_host_range	single	False	1	True	0.0	0.0	85.82	0.0	0.0	7984603
SRR28892972	mal	SAMN41205816	PRJNA1107791	SRP505645	ILLUMINA	Arabidopsis thaliana	87.06	Hyaloperonospora arabidopsidis	False		Arabidopsis thaliana:75.5%; Arabidopsis lyrata:0.1%	0	known	single	False	1	True	0.0	0.0	1.4	0.0	0.0	22358440
SRR39231502	mal	SAMN60980695	PRJNA1479505	SRP710910	ILLUMINA	Glycine max	92.86	Phytophthora sojae	False		Glycine:87.5%; Glycine max:5.2%; Glycine soja:2.3%	0	known	single	False	18	False	0.0	0.0	0.0	2.86	0.0	14880852
SRR28258160	mal	SAMN40299603	PRJNA1085269	SRP493861	ILLUMINA	Zea mays	5.92	Aspergillus flavus	False		Zea mays:4.1%	0	known	single	False	1	True	77.96	0.0	5.75	0.0	0.0	28015448
SRR28258124	mal	SAMN40299509	PRJNA1085269	SRP493861	ILLUMINA	Zea mays	8.3	Aspergillus flavus	False		Zea mays:6.8%	0	known	single	False	1	True	80.07	0.0	0.74	0.0	0.0	16223238
ERR6548342	mal	SAMEA9533648	PRJEB46918	ERP131152	ILLUMINA	Glycine max	91.28	Phakopsora pachyrhizi	False		Glycine:86.5%; Glycine max:8.0%; Glycine soja:0.7%; Heliantheae alliance:0.2%	0	novel_host_range	single	False	1	True	0.0	0.0	0.34	0.0	0.0	44365017
SRR13349982	mal	SAMN17140947	PRJNA687280	SRP300250	ILLUMINA	Cicer arietinum	97.11	Sclerotinia sclerotiorum	False		Cicer arietinum:94.9%	0	novel_host_range	single	False	1	True	0.0	0.0	0.25	0.0	0.0	53995823
SRR28892957	mal	SAMN41205809	PRJNA1107791	SRP505645	ILLUMINA	Arabidopsis thaliana	72.39	Hyaloperonospora arabidopsidis	False		Arabidopsis thaliana:62.6%	0	known	single	False	1	True	0.0	0.0	0.89	0.23	0.0	21788856
SRR18253541	mal	SAMN26502450	PRJNA813432	SRP362848	ILLUMINA	Glycine max	95.22	Heterodera glycines	False		Glycine:92.0%; Glycine max:7.7%; Glycine soja:1.3%	0	known	single	False	1	True	0.0	0.0	0.37	0.0	0.0	48759324
SRR3038906	mal	SAMN04359676	PRJNA306679	SRP067655	ILLUMINA	Zea mays	77.85	Mycosarcoma maydis	False		Zea mays:67.3%; Sorghum bicolor:0.4%	0	known	single	False	1	True	6.62	0.0	0.62	0.0	0.0	31566700
ERR8571430	mal	SAMEA12991617	PRJEB50522	ERP135111	ILLUMINA	Triticum dicoccoides	39.62	Puccinia striiformis f. sp. tritici	False		Triticinae:33.4%; Triticum:18.9%; Triticum dicoccoides:0.9%	0	novel_host_range	single	False	1	True	0.0	0.0	11.83	0.0	0.0	12381618
