Run	mode	BioSample	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR27895689	mal	SAMN37953618	PRJNA1031678	SRP468185	ILLUMINA	Fusarium asiaticum	Oryza sativa	86.95	19.61	Fusarium asiaticum	282267				0	novel_host_range	single	False	24	False	0.0	0.0	1.72	0.0	0.0	17837212
SRR29888322	mal	SAMN42623548	PRJNA1137604	SRP520925	ILLUMINA	Botryosphaeria dothidea	Juglans regia	97.9	58.84	Botryosphaeria dothidea	55169				0	unresolved	single	False	1	True	0.0	0.0	0.0	0.0	0.0	32909375
SRR32817836	mal	SAMN47446196	PRJNA1237996	SRP572415	ILLUMINA	Blumeria graminis f. sp. tritici	Triticum aestivum	77.41	7.86	Blumeria graminis f. sp. tritici	62690				0	known	single	False	1	True	0.0	0.0	1.15	0.0	0.0	32603420
SRR31020434	mal	SAMN44319827	PRJNA1173795	SRP539001	ILLUMINA	Pseudomonas syringae	Nicotiana sylvestris	55.77	0.15	Pseudomonas syringae	317				0	novel_host_range	single	False	1	True	0.0	0.0	2.1	0.0	0.0	38073544
SRR28924303	mal	SAMN41240355	PRJNA1108353	SRP506094	DNBSEQ	Colletotrichum fructicola	Carya illinoinensis	86.03	60.81	Colletotrichum fructicola	690256				0	unresolved	single	False	1	True	0.21	0.0	1.66	0.0	0.0	46885136
SRR11216284	mal	SAMN09448926	PRJNA476648	SRP251315	ILLUMINA	Colletotrichum fructicola	Fragaria vesca	18.86	13.13	Colletotrichum fructicola	690256				0	unresolved	single	False	9	False	0.0	0.0	0.0	0.0	0.0	70811976
ERR5696279	mal	SAMEA8550319	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	83.1	10.62	Phakopsora pachyrhizi	170000				0	novel_host_range	single	False	6	False	0.0	0.0	1.07	0.0	0.0	4744352
ERR2099120	mal	SAMEA104219922	PRJEB22223	ERP024570	ILLUMINA	Puccinia graminis f. sp. tritici	Aegilops tauschii subsp. tauschii	26.04	22.14	Puccinia graminis f. sp. tritici	56615				0	unresolved	single	False	1	True	34.17	0.0	0.15	0.0	0.0	27057301
ERR2099153	mal	SAMEA104219955	PRJEB22223	ERP024570	ILLUMINA	Puccinia graminis f. sp. tritici	Aegilops tauschii subsp. tauschii	31.33	23.8	Puccinia graminis f. sp. tritici	56615				0	unresolved	single	False	1	True	27.49	0.0	0.35	0.0	0.0	12964258
SRR14871473	mal	SAMN19797457	PRJNA739688	SRP324873	ILLUMINA	Phytophthora infestans	Solanum lycopersicum	87.88	38.53	Phytophthora infestans	4787				0	known	single	False	22	True	0.74	0.0	3.17	1.38	0.0	76392718
ERR8571394	mal	SAMEA12991581	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	49.43	3.75	Puccinia striiformis f. sp. tritici	168172				0	known	single	False	1	True	0.0	0.0	5.1	0.0	0.0	21635686
SRR1587432	mal	SAMN03003178	PRJNA250530	SRP047598	ILLUMINA	Exserohilum turcicum	Zea mays	94.37	86.78	Exserohilum turcicum	93612				0	known	single	False	24	False	0.0	0.0	0.26	0.0	0.0	42469822
SRR35750190	mal	SAMN52406057	PRJNA1338360	SRP630715	ILLUMINA	Listeria monocytogenes	Daucus carota	8.25	4.83	Listeria monocytogenes	1639				0	novel_host_range	single	False	1	True	0.0	0.0	76.84	0.0	0.0	7527030
SRR28901647	mal	SAMN32317433	PRJNA910335	SRP414171	ILLUMINA	Rhynchosporium graminicola	Hordeum vulgare	54.16	31.68	Rhynchosporium graminicola	2792576				0	known	single	False	3	True	0.0	0.0	2.63	0.0	0.0	121704050
SRR18253499	mal	SAMN26502469	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	93.57	7.58	Heterodera glycines	51029				0	known	single	False	1	True	0.0	0.0	0.45	0.0	0.0	57769688
SRR29437243	mal	SAMN41829243	PRJNA1118412	SRP514138	ILLUMINA	Fulvia fulva	Fulvia fulva	41.08	26.12	Fulvia fulva	5499				0	novel_host_range	single	False	1	True	26.53	0.0	4.81	0.0	0.0	82972750
SRR8569202	mal	SAMN06162620	PRJNA357960	SRP185754	ION_TORRENT	Pseudomonas syringae pv. actinidiae	Pararheinheimera texasensis	8.93	2.29	Pseudomonas syringae pv. actinidiae	103796				0	unresolved	single	False	23	False	0.0	0.0	73.23	0.0	0.0	438887
SRR15319006	mal	SAMN20514960	PRJNA751374	SRP330762	ILLUMINA	Trichoderma virens	Zea mays	4.15	2.7	Trichoderma virens	29875				0	known	single	False	1	True	7.3	0.0	3.16	0.0	0.0	12249139
ERR1607834	mal	SAMEA4415752	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	6.85	0.97	Puccinia striiformis	27350				0	unresolved	single	False	1	True	0.23	0.0	0.19	0.0	0.0	26931636
SRR12867734	mal	SAMN16510416	PRJNA670487	SRP288036	ILLUMINA	Sclerotinia sclerotiorum 1980 UF-70	Sclerotinia sclerotiorum	43.63	41.19	Sclerotinia sclerotiorum 1980 UF-70	665079				0	novel_host_range	single	False	1	True	42.27	0.0	2.33	0.0	0.0	23111802
SRR17137496	mal	SAMN23669308	PRJNA786373	SRP349325	ILLUMINA	Phytophthora infestans	Solanum tuberosum	38.12	16.67	Phytophthora infestans	4787				0	known	single	False	1	True	0.0	0.0	5.95	1.98	0.0	132807579
SRR28258163	mal	SAMN40299600	PRJNA1085269	SRP493861	ILLUMINA	Aspergillus flavus	Zea mays	1.42	1.13	Aspergillus flavus	5059				0	known	single	False	1	True	89.09	0.0	1.44	0.0	0.0	17863524
SRR23868367	mal	SAMN33768500	PRJNA944941	SRP427396	ILLUMINA	Xanthomonas citri pv. fuscans	Xanthomonas citri	2.28	0.68	Xanthomonas citri pv. fuscans	366649				0	novel_host_range	single	False	4	False	0.0	0.0	89.84	0.0	0.0	8038387
SRR23868385	mal	SAMN33768500	PRJNA944941	SRP427396	ILLUMINA	Xanthomonas citri pv. fuscans	Xanthomonas citri	2.3	0.68	Xanthomonas citri pv. fuscans	366649				0	novel_host_range	single	False	4	False	0.0	0.0	89.84	0.0	0.0	8226130
SRR29057134	mal	SAMN41403938	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	1.66	0.54	Puccinia triticina	208348				0	unresolved	single	False	1	True	20.95	0.0	63.67	0.0	0.0	30129959
SRR23868366	mal	SAMN33768500	PRJNA944941	SRP427396	ILLUMINA	Xanthomonas citri pv. fuscans	Xanthomonas citri	2.29	0.68	Xanthomonas citri pv. fuscans	366649				0	novel_host_range	single	False	4	True	0.0	0.0	89.84	0.0	0.0	8257244
SRR23868368	mal	SAMN33768500	PRJNA944941	SRP427396	ILLUMINA	Xanthomonas citri pv. fuscans	Xanthomonas citri	2.29	0.68	Xanthomonas citri pv. fuscans	366649				0	novel_host_range	single	False	4	False	0.0	0.0	89.85	0.0	0.0	8018110
ERR14216449	mal	SAMEA117632293	PRJEB85268	ERP168674	ILLUMINA	Fusarium oxysporum	Benincasa hispida	57.33	14.22	Fusarium oxysporum	5507				0	unresolved	single	False	3	False	0.22	0.0	3.72	0.0	0.0	23301774
ERR8571390	mal	SAMEA12991577	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Escherichia coli	55.76	1.33	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	4.04	0.0	0.0	15046229
SRR11214583	mal	SAMN14258265	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Sorghum bicolor	48.22	0.12	Fusarium verticillioides	117187				0	novel_host_range	single	False	1	True	34.14	0.0	0.41	0.0	0.0	14226301
ERR8571388	mal	SAMEA12991575	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Escherichia coli	62.74	0.84	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	4.57	0.0	0.0	21307809
ERR2593138	mal	SAMEA4681390	PRJEB26891	ERP108922	ILLUMINA	Pyricularia oryzae	Oryza sativa	22.88	16.54	Pyricularia oryzae	318829				0	known	single	False	12	False	42.43	0.0	0.9	0.0	0.0	38660153
SRR12969767	mal	SAMN16632574	PRJNA673988	SRP290903	ILLUMINA	Mycosarcoma maydis	Zea mays	68.24	53.9	Mycosarcoma maydis	5270				0	known	single	False	3	True	0.4	0.0	3.84	0.0	0.0	74371702
SRR11440844	mal	SAMN03075690	PRJNA256347	SRP045050	ILLUMINA	Puccinia striiformis f. sp. tritici	Puccinia graminis	27.64	0.45	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	1	True	0.5	0.0	0.53	0.0	0.0	31344258
SRR19018800	mal	SAMN27865514	PRJNA832871	SRP372948	ILLUMINA	Phytophthora sojae	Phytophthora sojae	55.29	36.15	Phytophthora sojae	67593				0	novel_host_range	single	False	1	True	0.0	0.0	2.63	36.74	0.0	45089796
ERR4315509	mal	SAMEA7036151	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	10.43	8.76	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.24	0.0	1.29	0.0	0.0	30256270
ERR4315348	mal	SAMEA7035990	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Homo sapiens	16.62	0.11	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	16.66	0.0	0.0	21510362
SRR25751884	mal	SAMN36884949	PRJNA1003258	SRP456840	ILLUMINA	Aspergillus flavus	Gammaproteobacteria	2.0	0.58	Aspergillus flavus	5059				0	unresolved	single	False	1	True	74.13	0.0	6.47	0.0	0.0	53404836
ERR5960064	mal	SAMEA8804387	PRJEB45236	ERP129312	ILLUMINA	Puccinia striiformis f. sp. tritici	Puccinia graminis	15.86	0.76	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	1	True	0.86	0.0	1.44	0.0	0.0	11888834
SRR3593876	mal	SAMN05180974	PRJNA323552	SRP075820	ILLUMINA	Pseudocercospora fijiensis	Musa acuminata	81.62	76.29	Pseudocercospora fijiensis	1873960				0	known	single	False	1	True	2.66	0.0	0.92	0.0	0.0	28925045
SRR23048700	mal	SAMN10245969	PRJNA496584	SRP166089	ILLUMINA	Botrytis cinerea	Solanum lycopersicum	61.41	21.37	Botrytis cinerea	40559				0	known	single	False	18	False	0.0	0.0	1.37	0.0	0.0	22938025
ERR4315416	mal	SAMEA7036058	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	33.76	23.88	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	6.94	0.0	0.0	24451626
SRR18253512	mal	SAMN26502410	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.84	7.92	Heterodera glycines	51029				0	known	single	False	1	True	0.0	0.0	0.4	0.0	0.0	52568206
SRR30771141	mal	SAMN43889037	PRJNA1164193	SRP534208	ILLUMINA	Fusarium graminearum	Hordeum vulgare	68.82	44.23	Fusarium graminearum	5518				0	known	single	False	1	True	12.87	0.0	0.26	0.0	0.0	29782610
SRR28258109	mal	SAMN40299523	PRJNA1085269	SRP493861	ILLUMINA	Aspergillus flavus	Aspergillus flavus	49.42	2.17	Aspergillus flavus	5059				0	novel_host_range	single	False	1	True	27.98	0.0	0.35	0.0	0.0	16814754
SRR32620579	mal	SAMN47205416	PRJNA1231252	SRP568890	ILLUMINA	Puccinia striiformis f. sp. tritici	Puccinia striiformis	49.62	19.19	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	1	True	21.89	0.0	1.56	0.0	0.0	11236631
SRR29888314	mal	SAMN42623555	PRJNA1137604	SRP520925	ILLUMINA	Botryosphaeria dothidea	Juglans regia	89.79	55.69	Botryosphaeria dothidea	55169				0	unresolved	single	False	1	True	0.82	0.0	0.13	0.0	0.0	37947859
SRR11696434	mal	SAMN14839911	PRJNA605036	SRP260168	ILLUMINA	Puccinia triticina	Mycobacteroides abscessus	48.44	0.71	Puccinia triticina	208348				0	unresolved	single	False	1	True	1.0	0.0	1.13	0.0	0.0	46764967
SRR32908590	mal	SAMN18477938	PRJNA926806	SRP420356	ILLUMINA	Ascochyta lentis	IRL clade	49.4	41.56	Ascochyta lentis	205686				0	unresolved	single	False	46	False	0.0	0.0	0.59	0.0	0.0	66975126
SRR17137497	mal	SAMN23669307	PRJNA786373	SRP349325	ILLUMINA	Phytophthora infestans	Solanum tuberosum	38.38	16.78	Phytophthora infestans	4787				0	known	single	False	1	True	0.0	0.0	9.29	2.47	0.0	127012550
SRR6942202	mal	SAMN06314648	PRJNA373187	SRP137341	ILLUMINA	Exserohilum turcicum	Zea mays	92.96	84.14	Exserohilum turcicum	93612				0	known	single	False	1	True	0.0	0.0	0.0	0.0	0.0	47783946
ERR1607853	mal	SAMEA4415771	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	4.22	1.41	Puccinia striiformis	27350				0	unresolved	single	False	1	True	0.23	0.0	3.19	0.0	0.0	21306148
ERR3300920	mal	SAMEA5585413	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Klebsiella quasipneumoniae	4.16	0.41	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	False	0.0	0.0	71.79	0.0	0.0	4319241
ERR3856834	mal	SAMEA6512700	PRJEB36485	ERP119684	ILLUMINA	Puccinia striiformis f. sp. tritici	Brachypodium distachyon	23.33	0.11	Puccinia striiformis f. sp. tritici	168172				0	novel_host_range	single	False	1	True	1.26	0.0	1.2	0.0	0.0	24532156
ERR3300921	mal	SAMEA5585413	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Klebsiella quasipneumoniae	4.09	0.4	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	False	0.0	0.0	71.76	0.0	0.0	4374451
ERR3300918	mal	SAMEA5585413	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Klebsiella quasipneumoniae	4.02	0.43	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	True	0.0	0.0	71.97	0.0	0.0	4844062
SRR7500374	mal	SAMN05415085	PRJNA329579	SRP079325	ILLUMINA	Plasmopara viticola	Vitis vinifera	93.52	91.76	Plasmopara viticola	143451				0	known	single	False	9	False	0.0	0.0	0.31	0.0	0.0	31057365
ERR3300919	mal	SAMEA5585413	PRJEB32362	ERP115039	ILLUMINA	Pectobacterium carotovorum subsp. carotovorum	Klebsiella quasipneumoniae	4.24	0.41	Pectobacterium carotovorum subsp. carotovorum	555				0	unresolved	single	False	6	False	0.0	0.0	72.31	0.0	0.0	3943583
SRR18253568	mal	SAMN26502541	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	82.42	6.22	Heterodera glycines	51029				0	known	single	False	1	True	0.0	0.0	0.33	0.0	0.0	60403849
SRR37959381	mal	SAMN57115746	PRJNA1007488	SRP689638	ILLUMINA	Colletotrichum asianum	Mangifera indica	90.5	84.64	Colletotrichum asianum	702518				0	known	single	False	1	True	0.0	0.0	0.52	0.0	0.0	13672303
SRR6286282	mal	SAMN08017087	PRJNA418175	SRP124884	ILLUMINA	Pyricularia oryzae	Oryza sativa	74.14	65.42	Pyricularia oryzae	318829				0	known	single	False	1	True	2.93	0.0	1.31	0.0	0.0	27489360
SRR29437251	mal	SAMN41829234	PRJNA1118412	SRP514138	ILLUMINA	Fulvia fulva	Solanum lycopersicum	48.49	21.81	Fulvia fulva	5499				0	known	single	False	1	True	26.52	0.0	3.6	0.0	0.0	188895288
SRR364391	mal	SAMN00754066	PRJNA148307	SRP009324	ILLUMINA	Colletotrichum higginsianum	Arabidopsis thaliana	66.25	44.66	Colletotrichum higginsianum	80884				0	known	single	False	2	True	0.78	0.0	0.0	0.0	0.0	13524457
SRR364392	mal	SAMN00754066	PRJNA148307	SRP009324	ILLUMINA	Colletotrichum higginsianum	Arabidopsis thaliana	66.49	44.83	Colletotrichum higginsianum	80884				0	known	single	False	2	False	0.78	0.0	0.0	0.0	0.0	13327151
SRR23706865	mal	SAMN33594067	PRJNA925193	SRP424972	ILLUMINA	Moniliophthora perniciosa	Theobroma cacao	93.32	72.88	Moniliophthora perniciosa	153609				0	known	single	False	1	True	0.0	0.0	0.8	0.0	0.0	81662480
SRR23706867	mal	SAMN33594065	PRJNA925193	SRP424972	ILLUMINA	Moniliophthora perniciosa	Theobroma cacao	92.47	72.45	Moniliophthora perniciosa	153609				0	known	single	False	1	True	0.0	0.0	1.54	0.0	0.0	71302373
SRR12855400	mal	SAMN16493278	PRJNA670341	SRP287947	ILLUMINA	Fusarium oxysporum f. sp. pisi	NPAAA clade	15.48	11.06	Fusarium oxysporum f. sp. pisi	179143				0	unresolved	single	False	1	True	1.06	0.0	1.97	0.0	0.0	27711101
SRR17940161	mal	SAMN25186338	PRJNA799676	SRP358918	BGISEQ	Fusarium graminearum	Fusarium graminearum	74.59	6.19	Fusarium graminearum	5518				0	novel_host_range	single	False	1	True	14.0	0.0	0.24	0.0	0.0	66514576
SRR29359264	mal	SAMN41787437	PRJNA1122550	SRP513201	ILLUMINA	Botrytis cinerea	Panicum virgatum	3.35	2.8	Botrytis cinerea	40559				0	unresolved	single	False	1	True	85.03	0.0	0.58	0.0	0.0	22173995
ERR4315183	mal	SAMEA7035825	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	29.54	25.02	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.64	0.0	9.26	0.0	0.0	13279489
SRR29057047	mal	SAMN41404045	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Puccinia triticina	39.79	31.29	Puccinia triticina	208348				0	novel_host_range	single	False	1	True	32.16	0.0	1.74	0.0	0.0	74546042
ERR3047562	mal	SAMEA5209062	PRJEB30662	ERP113139	ILLUMINA	Synchytrium endobioticum	Solanum tuberosum	83.0	51.95	Synchytrium endobioticum	286115				0	known	single	False	3	True	0.0	0.0	0.12	0.0	0.0	19807343
SRR25865094	mal	SAMN37220956	PRJNA1011491	SRP457916	ILLUMINA	Monilinia fructicola	Prunus persica	87.71	27.0	Monilinia fructicola	38448				0	known	single	False	1	True	0.5	0.81	0.76	0.0	0.0	44260887
SRR11775124	mal	SAMN14894985	PRJNA631873	SRP261223	ILLUMINA	Fusarium graminearum	Fusarium graminearum	15.28	5.25	Fusarium graminearum	5518				0	novel_host_range	single	False	3	False	11.97	0.0	0.26	0.0	0.0	20073814
SRR11214647	mal	SAMN14258353	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Fusarium verticillioides 7600	39.4	34.72	Fusarium verticillioides	117187				0	novel_host_range	single	False	1	True	43.29	0.0	0.31	0.0	0.0	7151020
SRR3721334	mal	SAMN05293913	PRJNA326901	SRP077256	ILLUMINA	Fusarium graminearum	Brachypodium distachyon	1.73	0.45	Fusarium graminearum	5518				0	known	single	False	1	True	4.45	0.0	0.59	0.0	0.0	49580174
SRR19521789	mal	SAMN28835176	PRJNA844585	SRP378175	BGISEQ	Phytophthora sojae strain P6497	Glycine max	92.75	4.47	Phytophthora sojae strain P6497	1094619				0	known	single	False	1	True	0.0	0.0	0.0	0.0	0.0	71282806
SRR18253566	mal	SAMN26502428	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.61	7.95	Heterodera glycines	51029				0	known	single	False	1	True	0.0	0.0	0.38	0.0	0.0	54415446
SRR13003596	mal	SAMN16691604	PRJNA675178	SRP291503	ILLUMINA	Fusarium verticillioides	Bacteria	1.19	1.07	Fusarium verticillioides	117187				0	unresolved	single	False	6	False	92.44	0.0	1.07	0.0	0.0	55646416
ERR5696208	mal	SAMEA8550307	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	79.26	10.04	Phakopsora pachyrhizi	170000				0	novel_host_range	single	False	6	True	0.0	0.0	1.47	0.0	0.0	5849870
SRR12969769	mal	SAMN16632571	PRJNA673988	SRP290903	ILLUMINA	Mycosarcoma maydis	Zea mays	75.96	63.31	Mycosarcoma maydis	5270				0	known	single	False	3	True	0.59	0.0	2.8	0.0	0.0	87280487
SRR34026572	mal	SAMN49375721	PRJNA1279063	SRP592876	ILLUMINA	Pyricularia oryzae	PACMAD clade	1.76	0.79	Pyricularia oryzae	318829				0	unresolved	single	False	1	True	57.68	0.0	1.86	0.0	0.0	14821514
SRR33379548	mal	SAMN48207002	PRJNA1256908	SRP582240	ILLUMINA	Phytophthora capsici	Capsicum annuum	92.11	80.4	Phytophthora capsici	4784				0	known	single	False	27	False	0.0	0.0	0.25	0.0	0.0	10092295
ERR4315612	mal	SAMEA7036255	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Oryctolagus cuniculus	16.32	2.74	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	1.56	0.0	3.55	0.0	0.0	19334031
SRR17194440	mal	SAMN23847278	PRJNA787799	SRP350216	ILLUMINA	Lasiodiplodia theobromae	Vitis vinifera	94.53	27.65	Lasiodiplodia theobromae	45133				0	known	single	False	1	True	1.49	0.0	0.31	0.0	0.0	30685672
SRR12319277	mal	SAMN15640698	PRJNA646251	SRP273464	ILLUMINA	Pyricularia oryzae	Oryza sativa	51.51	42.69	Pyricularia oryzae	318829				0	known	single	False	4	True	0.97	0.0	0.63	0.0	0.0	16131460
SRR6242062	mal	SAMN07836902	PRJNA415866	SRP123323	ILLUMINA	Puccinia graminis f. sp. tritici	Puccinia graminis	35.85	4.09	Puccinia graminis f. sp. tritici	56615				0	novel_host_range	single	False	3	False	4.09	0.0	5.42	0.0	0.0	26529368
SRR32908618	mal	SAMN18477938	PRJNA926806	SRP420356	ILLUMINA	Ascochyta lentis	IRL clade	48.3	40.47	Ascochyta lentis	205686				0	unresolved	single	False	46	False	0.23	0.0	0.59	0.0	0.0	20851186
SRR29057005	mal	SAMN41403824	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	6.2	0.6	Puccinia triticina	208348				0	unresolved	single	False	1	True	55.65	0.0	3.2	0.0	0.0	21144514
ERR4315415	mal	SAMEA7036057	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	36.34	28.76	Puccinia striiformis f. sp. tritici	168172				0	unresolved	single	False	1	True	0.0	0.0	6.57	0.0	0.0	17716299
SRR9127599	mal	SAMN11860563	PRJNA355407	SRP122556	ILLUMINA	Pyricularia oryzae	Triticum aestivum	47.62	6.81	Pyricularia oryzae	318829				0	known	single	False	1	True	15.38	0.0	0.24	0.0	0.0	129565274
ERR5696206	mal	SAMEA8550306	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	86.11	11.89	Phakopsora pachyrhizi	170000				0	novel_host_range	single	False	6	False	0.0	0.0	0.82	0.0	0.0	4150264
SRR24010239	mal	SAMN33975260	PRJNA950118	SRP430045	ILLUMINA	Puccinia striiformis	Triticum aestivum	9.93	0.16	Puccinia striiformis	27350				0	known	single	False	1	True	8.44	0.0	7.87	0.0	0.0	30590608
SRR11498142	mal	SAMN14526344	PRJNA622764	SRP255611	ILLUMINA	Phytophthora infestans	rosids	1.25	0.56	Phytophthora infestans	4787				0	unresolved	single	False	1	True	0.0	0.0	0.23	90.62	0.0	12682122
SRR22756173	mal	SAMN32086062	PRJNA909570	SRP413319	ILLUMINA	Fusarium graminearum	Triticum aestivum	66.07	7.19	Fusarium graminearum	5518				0	known	single	False	36	False	0.0	0.0	0.37	0.0	0.0	41440276
SRR26434858	mal	SAMN37879540	PRJNA1029805	SRP467269	ILLUMINA	Candidatus Liberibacter asiaticus	Enterobacterales	2.4	1.73	Candidatus Liberibacter asiaticus	34021				0	unresolved	single	False	1	True	0.0	0.0	96.23	0.0	0.0	283569
SRR34575244	mal	SAMN50010396	PRJNA1292970	SRP601665	ILLUMINA	Puccinia graminis f. sp. tritici	Triticum aestivum	11.36	0.81	Puccinia graminis f. sp. tritici	56615				0	known	single	False	1	True	37.07	0.0	1.66	0.0	0.0	34224134
ERR5696207	mal	SAMEA8550307	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	80.07	10.12	Phakopsora pachyrhizi	170000				0	novel_host_range	single	False	6	False	0.0	0.0	1.43	0.0	0.0	5611788
ERR3500524	mal	SAMEA5920107	PRJEB34186	ERP117056	ILLUMINA	Pyrenophora teres f. teres	Mycobacteroides abscessus	49.12	1.57	Pyrenophora teres f. teres	97479				0	unresolved	single	False	4	False	0.24	0.0	2.38	0.0	0.0	44965109
SRR19346770	mal	SAMN28576579	PRJNA841073	SRP376403	ILLUMINA	Fusarium oxysporum f. sp. lycopersici	Solanum lycopersicum	93.63	46.37	Fusarium oxysporum f. sp. lycopersici	59765				0	known	single	False	1	True	0.61	0.0	0.38	0.0	0.0	45803213
SRR22406849	mal	SAMN31868392	PRJNA905255	SRP409725	DNBSEQ	Fusarium pseudograminearum	Fusarium pseudograminearum	75.51	5.14	Fusarium pseudograminearum	101028				0	novel_host_range	single	False	1	True	8.79	0.51	0.17	0.0	0.0	54614332
SRR6059238	mal	SAMN07672144	PRJNA407960	SRP118599	ILLUMINA	Phytophthora infestans	Phytophthora infestans	49.0	32.69	Phytophthora infestans	4787				0	novel_host_range	single	False	1	True	0.0	1.05	1.76	34.75	0.0	89158996
